Date,BY11
1961-01-01,558.7110064,
1962-01-01,556.3142704,
1963-01-01,588.1309408,
1964-01-01,541.716256,
1965-01-01,474.6991024,
1966-01-01,563.1481216,
1967-01-01,598.8689488,
1968-01-01,561.0289024,
1969-01-01,637.2324928,
1970-01-01,538.1810704,
1971-01-01,555.450184,
1972-01-01,556.4246464,
1973-01-01,536.9511664,
1974-01-01,522.1891648,
1975-01-01,635.6273104,
1976-01-01,663.7353472,
1977-01-01,645.8228992,
1978-01-01,687.9234592,
1979-01-01,472.2865984,
1980-01-01,559.0232128,
1981-01-01,623.6184016,
1982-01-01,524.7782704,
1983-01-01,481.482496,
1984-01-01,632.2624192,
1985-01-01,507.420856,
1986-01-01,486.7931584,
1987-01-01,482.9236912,
1988-01-01,495.7178464,
1989-01-01,540.1520704,
1990-01-01,494.1788896,
1991-01-01,510.5019232,
1992-01-01,584.5926016,
1993-01-01,525.4689088,
1994-01-01,658.5161392,
1995-01-01,552.9241504,
1996-01-01,549.7547824,
1997-01-01,396.7704928,
1998-01-01,480.2431312,
1999-01-01,619.9160752,
2000-01-01,626.9139136,
2001-01-01,576.7905952,
2002-01-01,551.0004544,
2003-01-01,506.3454784,
2004-01-01,603.7349536,
2005-01-01,617.4878032,
2006-01-01,462.6208144,
2007-01-01,597.2479984,
2008-01-01,458.950024,
2009-01-01,647.7655168,
2010-01-01,571.3348672,
2011-01-01,624.797848,
2012-01-01,595.9676368,
2013-01-01,559.6160896,
2014-01-01,548.4870352,
2015-01-01,481.860928,
2016-01-01,533.2898368,
2017-01-01,442.3589344,
2018-01-01,528.7486528,
2019-01-01,486.0993664,
2020-01-01,469.4704336,
2021-01-01,536.6957248,
2022-01-01,420.4887184,
2023-01-01,472.2298336,
2024-01-01,466.6038112,
2025-01-01,532.3784464,
2026-01-01,605.198224,
2027-01-01,473.5417312,
2028-01-01,414.783856,
2029-01-01,569.2661056,
2030-01-01,557.3202688,
2031-01-01,399.1640752,
2032-01-01,492.6809296,
2033-01-01,473.6584144,
2034-01-01,476.5061152,
2035-01-01,440.0504992,
2036-01-01,485.519104,
2037-01-01,441.2078704,
2038-01-01,451.2110896,
2039-01-01,543.8575504,
2040-01-01,587.7556624,
2041-01-01,408.0130768,
2042-01-01,469.4893552,
2043-01-01,541.5995728,
2044-01-01,417.19636,
2045-01-01,397.6030432,
2046-01-01,486.0772912,
2047-01-01,593.7285808,
2048-01-01,440.123032,
2049-01-01,652.7040544,
2050-01-01,709.0494256,
2051-01-01,460.2713824,
2052-01-01,515.7684352,
2053-01-01,630.253576,
2054-01-01,459.7352704,
2055-01-01,475.1342992,
2056-01-01,507.925432,
2057-01-01,522.1923184,
2058-01-01,342.7177888,
2059-01-01,520.5934432,
2060-01-01,561.741616,
2061-01-01,375.127336,
2062-01-01,398.1580768,
2063-01-01,466.7583376,
2064-01-01,439.2274096,
2065-01-01,446.0013424,
2066-01-01,405.1433008,
2067-01-01,442.0561888,
2068-01-01,573.6117664,
2069-01-01,460.3817584,
2070-01-01,427.4802496,
2071-01-01,385.676128,
2072-01-01,534.7562608,
2073-01-01,425.774152,
2074-01-01,484.2892,
2075-01-01,449.6405968,
2076-01-01,421.3401904,
2077-01-01,336.5651152,
2078-01-01,448.4863792,
2079-01-01,321.4562176,
2080-01-01,374.8308976,
2081-01-01,369.8797456,
2082-01-01,343.3106656,
2083-01-01,350.5261024,
2084-01-01,360.0657424,
2085-01-01,436.9631248,
2086-01-01,522.9271072,
2087-01-01,455.4211456,
2088-01-01,460.5079024,
2089-01-01,516.0112624,
2090-01-01,443.6456032,
2091-01-01,417.937456,
2092-01-01,553.1070592,
2093-01-01,480.678328,
2094-01-01,479.0289952,
2095-01-01,364.3041808,
2096-01-01,412.639408,
2097-01-01,381.5953696,
2098-01-01,480.11068,
