Date,LY11
2000-02-01,14.1545,
2000-03-01,14.4498,
2000-04-01,15.3725,
2000-05-01,19.0868,
2000-06-01,21.3253,
2000-07-01,24.1492,
2000-08-01,25.4036,
2000-09-01,24.9655,
2000-10-01,21.7651,
2000-11-01,20.166,
2000-12-01,16.4272,
2001-01-01,14.8394,
2001-02-01,14.1476,
2001-03-01,14.6159,
2001-04-01,15.1804,
2001-05-01,18.174,
2001-06-01,21.5987,
2001-07-01,24.852,
2001-08-01,25.9991,
2001-09-01,24.4316,
2001-10-01,23.4816,
2001-11-01,20.6596,
2001-12-01,16.2714,
2002-01-01,14.1623,
2002-02-01,13.9673,
2002-03-01,14.41,
2002-04-01,15.1534,
2002-05-01,17.61,
2002-06-01,21.9608,
2002-07-01,24.1768,
2002-08-01,25.0684,
2002-09-01,24.8783,
2002-10-01,22.2895,
2002-11-01,19.1149,
2002-12-01,16.7114,
2003-01-01,15.2827,
2003-02-01,13.2757,
2003-03-01,13.7135,
2003-04-01,14.7022,
2003-05-01,18.1019,
2003-06-01,24.3254,
2003-07-01,26.6178,
2003-08-01,28.4034,
2003-09-01,25.7879,
2003-10-01,22.0442,
2003-11-01,19.0877,
2003-12-01,16.1982,
2004-01-01,14.2277,
2004-02-01,13.8387,
2004-03-01,13.0322,
2004-04-01,14.7866,
2004-05-01,16.6565,
2004-06-01,21.1195,
2004-07-01,24.0414,
2004-08-01,26.2818,
2004-09-01,24.7334,
2004-10-01,23.4066,
2004-11-01,18.1489,
2004-12-01,16.2376,
2005-01-01,14.5517,
2005-02-01,13.0313,
2005-03-01,13.047,
2005-04-01,14.193,
2005-05-01,17.7825,
2005-06-01,22.5318,
2005-07-01,25.1235,
2005-08-01,24.7919,
2005-09-01,24.8755,
2005-10-01,22.6264,
2005-11-01,21.5258,
2005-12-01,16.1543,
2006-01-01,13.9664,
2006-02-01,13.4023,
2006-03-01,13.6449,
2006-04-01,15.7513,
2006-05-01,18.5952,
2006-06-01,20.1906,
2006-07-01,26.7735,
2006-08-01,26.4765,
2006-09-01,24.9903,
2006-10-01,23.0883,
2006-11-01,20.6362,
2006-12-01,17.6982,
2007-01-01,15.9916,
2007-02-01,14.7659,
2007-03-01,14.9048,
2007-04-01,15.7615,
2007-05-01,17.8397,
2007-06-01,21.8251,
2007-07-01,24.3911,
2007-08-01,25.2722,
2007-09-01,24.3773,
2007-10-01,22.4258,
2007-11-01,18.6576,
2007-12-01,16.1904,
2008-01-01,14.834,
2008-02-01,14.7517,
2008-03-01,14.5546,
2008-04-01,15.0466,
2008-05-01,18.5142,
2008-06-01,19.8078,
2008-07-01,25.0385,
2008-08-01,26.1237,
2008-09-01,24.6557,
2008-10-01,22.4116,
2008-11-01,18.6594,
2008-12-01,14.9989,
2009-01-01,13.88,
2009-02-01,12.8275,
2009-03-01,14.434,
2009-04-01,14.5566,
2009-05-01,15.56,
2009-06-01,20.8386,
2009-07-01,25.1412,
2009-08-01,26.7856,
2009-09-01,25.4161,
2009-10-01,22.7819,
2009-11-01,18.5784,
2009-12-01,15.7874,
2010-01-01,13.4064,
2010-02-01,13.9476,
2010-03-01,13.2748,
2010-04-01,15.2444,
2010-05-01,17.9977,
2010-06-01,21.6744,
2010-07-01,25.1472,
2010-08-01,25.5319,
2010-09-01,24.569,
2010-10-01,23.16,
2010-11-01,18.9976,
2010-12-01,16.2234,
2011-01-01,14.4833,
2011-02-01,13.7156,
2011-03-01,13.5234,
2011-04-01,16.3452,
2011-05-01,18.982,
2011-06-01,22.2226,
2011-07-01,24.1123,
2011-08-01,25.8174,
2011-09-01,25.4216,
2011-10-01,23.6805,
2011-11-01,19.7305,
2011-12-01,17.2369,
2012-01-01,14.9618,
2012-02-01,13.0603,
2012-03-01,13.732,
2012-04-01,15.1763,
2012-05-01,18.4298,
2012-06-01,22.711,
2012-07-01,25.1009,
2012-08-01,26.9954,
2012-09-01,24.1663,
2012-10-01,23.0513,
2012-11-01,19.7368,
2012-12-01,16.0626,
