Date,BY11
1989-01-01,12716.0,
1989-01-11,17530.0,
1989-01-21,27992.0,
1989-02-01,36665.0,
1989-02-11,51993.0,
1989-02-21,48020.0,
1989-03-01,77034.0,
1989-03-11,94672.0,
1989-03-21,117187.0,
1989-04-01,164141.0,
1989-04-11,155779.0,
1989-04-21,202986.0,
1989-05-01,161904.0,
1989-05-11,194184.0,
1989-05-21,267866.0,
1989-06-01,217616.0,
1989-06-11,277406.0,
1989-06-21,180874.0,
1989-07-01,272116.0,
1989-07-11,203145.0,
1989-07-21,213284.0,
1989-08-01,142042.0,
1989-08-11,107104.0,
1989-08-21,135237.0,
1989-09-01,116255.0,
1989-09-11,84447.0,
1989-09-21,70683.0,
1989-10-01,60135.0,
1989-10-11,34509.0,
1989-10-21,25912.0,
1989-11-01,13195.0,
1989-11-11,13666.0,
1989-11-21,11347.0,
1989-12-01,6810.0,
1989-12-11,7709.0,
1989-12-21,10900.0,
1990-01-01,13687.0,
1990-01-11,17864.0,
1990-01-21,27520.0,
1990-02-01,33294.0,
1990-02-11,46756.0,
1990-02-21,50646.0,
1990-03-01,77090.0,
1990-03-11,86143.0,
1990-03-21,114308.0,
1990-04-01,130276.0,
1990-04-11,156565.0,
1990-04-21,182254.0,
1990-05-01,248888.0,
1990-05-11,255577.0,
1990-05-21,257280.0,
1990-06-01,202301.0,
1990-06-11,240251.0,
1990-06-21,176707.0,
1990-07-01,153828.0,
1990-07-11,230756.0,
1990-07-21,227100.0,
1990-08-01,180917.0,
1990-08-11,112685.0,
1990-08-21,135488.0,
1990-09-01,100573.0,
1990-09-11,84280.0,
1990-09-21,74406.0,
1990-10-01,39767.0,
1990-10-11,42462.0,
1990-10-21,40054.0,
1990-11-01,24984.0,
1990-11-11,8475.0,
1990-11-21,9953.0,
1990-12-01,6834.0,
1990-12-11,7208.0,
1990-12-21,9452.0,
1991-01-01,12886.0,
1991-01-11,21487.0,
1991-01-21,32121.0,
1991-02-01,50811.0,
1991-02-11,57441.0,
1991-02-21,56280.0,
1991-03-01,69187.0,
1991-03-11,81445.0,
1991-03-21,149855.0,
1991-04-01,106610.0,
1991-04-11,178966.0,
1991-04-21,211438.0,
1991-05-01,239320.0,
1991-05-11,203313.0,
1991-05-21,272621.0,
1991-06-01,211825.0,
1991-06-11,187659.0,
1991-06-21,210652.0,
1991-07-01,257645.0,
1991-07-11,173311.0,
1991-07-21,238145.0,
1991-08-01,157042.0,
1991-08-11,126995.0,
1991-08-21,164784.0,
1991-09-01,127753.0,
1991-09-11,78806.0,
1991-09-21,66899.0,
1991-10-01,54019.0,
1991-10-11,44074.0,
1991-10-21,40610.0,
1991-11-01,13534.0,
1991-11-11,14905.0,
1991-11-21,6160.0,
1991-12-01,7566.0,
1991-12-11,5333.0,
1991-12-21,10743.0,
1992-01-01,13398.0,
