Date,BY11
1998-01-01,0.580000019073,0.4
1998-01-11,3.27999992371,1.82000007629
1998-01-21,0.0,0.0
1998-02-01,0.0,0.0
1998-02-11,0.0,0.0
1998-02-21,1.1,2.325
1998-03-01,0.0800000011921,0.170000004768
1998-03-11,0.0,0.0
1998-03-21,0.509090900421,1.1
1998-04-01,0.939999961853,0.480000019073
1998-04-11,2.53999996185,1.4
1998-04-21,3.77999992371,2.12000007629
1998-05-01,0.790000009537,0.569999980927
1998-05-11,0.1,0.0699999988079
1998-05-21,4.38181800842,2.01818180084
1998-06-01,0.819999980927,0.540000009537
1998-06-11,1.51000003815,0.830000019073
1998-06-21,0.55,0.329999995232
1998-07-01,0.0,0.0
1998-07-11,2.63999996185,1.3
1998-07-21,0.9,0.6
1998-08-01,0.189999997616,0.15
1998-08-11,1.06000003815,0.839999961853
1998-08-21,1.04545450211,0.790909099579
1998-09-01,2.92999992371,1.5
1998-09-11,3.42000007629,1.73999996185
1998-09-21,4.65,1.72000007629
1998-10-01,4.17999992371,1.93999996185
1998-10-11,2.27000007629,0.759999990463
1998-10-21,0.109090912342,0.0818181812763
1998-11-01,0.95,1.31000003815
1998-11-11,0.0,0.0
1998-11-21,0.240000009537,0.329999995232
1998-12-01,0.0800000011921,0.170000004768
1998-12-11,0.25,0.569999980927
1998-12-21,0.390909099579,0.881818199158
1999-01-01,1.01999998093,0.989999961853
1999-01-11,0.459999990463,0.490000009537
1999-01-21,0.281818175316,0.3
1999-02-01,0.580000019073,1.26999998093
1999-02-11,0.139999997616,0.3
1999-02-21,0.0,0.0
1999-03-01,0.630000019073,0.4
1999-03-11,0.0,0.0
1999-03-21,2.35454540253,1.39090909958
1999-04-01,2.12999992371,0.730000019073
1999-04-11,2.36000003815,1.01000003815
1999-04-21,2.47000007629,1.05
1999-05-01,1.58000001907,0.860000038147
1999-05-11,2.56000003815,1.11999998093
1999-05-21,0.436363649368,0.309090900421
1999-06-01,0.860000038147,0.370000004768
1999-06-11,6.53000030518,3.24000015259
1999-06-21,0.45,0.340000009537
1999-07-01,0.020000000298,0.010000000149
1999-07-11,0.040000000596,0.040000000596
1999-07-21,2.67272720337,1.5
1999-08-01,0.0,0.0
1999-08-11,1.95,1.01000003815
1999-08-21,1.63636360168,1.00909090042
1999-09-01,1.36000003815,0.669999980927
1999-09-11,3.50999984741,1.35
1999-09-21,0.989999961853,0.55
1999-10-01,0.719999980927,0.669999980927
1999-10-11,2.5,1.55
1999-10-21,6.3,2.46363639832
1999-11-01,5.4,2.4
1999-11-11,2.63999996185,1.8
1999-11-21,0.6,0.2
1999-12-01,0.910000038147,0.669999980927
1999-12-11,1.26000003815,1.06000003815
1999-12-21,0.490909099579,0.436363649368
2000-01-01,0.0,0.0
2000-01-11,0.0,0.0
2000-01-21,0.163636362553,0.954545497894
2000-02-01,0.2,1.16999998093
2000-02-11,0.0,0.0
2000-02-21,0.0,0.0
2000-03-01,0.4,0.220000004768
2000-03-11,0.0,0.0
2000-03-21,3.28181800842,1.72727279663
2000-04-01,1.76000003815,0.980000019073
2000-04-11,0.209999990463,0.139999997616
2000-04-21,1.36999998093,0.889999961853
2000-05-01,3.55,1.41999998093
2000-05-11,0.0,0.0
2000-05-21,1.06363639832,0.709090900421
2000-06-01,0.519999980927,0.379999995232
2000-06-11,2.41000003815,0.860000038147
2000-06-21,1.01000003815,0.409999990463
2000-07-01,2.52999992371,1.16999998093
2000-07-11,0.65,0.419999980927
2000-07-21,0.490909099579,0.281818175316
2000-08-01,2.76000003815,1.0
2000-08-11,0.209999990463,0.139999997616
2000-08-21,2.24545459747,1.14545450211
2000-09-01,0.619999980927,0.519999980927
2000-09-11,1.26999998093,0.659999990463
2000-09-21,1.36000003815,0.580000019073
2000-10-01,7.14000015259,2.67000007629
2000-10-11,3.29000015259,1.51999998093
2000-10-21,0.418181800842,0.290909099579
2000-11-01,2.91000003815,1.25
2000-11-11,3.94000015259,1.67999992371
2000-11-21,1.06999998093,0.569999980927
2000-12-01,0.569999980927,0.409999990463
2000-12-11,0.0,0.0
2000-12-21,3.15454540253,2.05454540253
2001-01-01,2.12999992371,1.13999996185
2001-01-11,1.03000001907,0.609999990463
2001-01-21,1.37272729874,0.772727251053
2001-02-01,0.129999995232,0.530000019073
2001-02-11,0.0,0.0
2001-02-21,0.2125,0.8375
2001-03-01,2.87999992371,1.25
2001-03-11,2.77000007629,1.46000003815
2001-03-21,3.84545440674,1.05454549789
2001-04-01,2.42000007629,1.25
2001-04-11,1.65,0.780000019073
2001-04-21,0.370000004768,0.189999997616
2001-05-01,2.48999996185,1.18999996185
2001-05-11,0.440000009537,0.329999995232
2001-05-21,1.27272729874,0.409090900421
2001-06-01,1.72000007629,0.95
2001-06-11,0.569999980927,0.340000009537
2001-06-21,0.259999990463,0.279999995232
2001-07-01,0.2,0.110000002384
2001-07-11,3.30999984741,2.07999992371
2001-07-21,2.69090900421,1.08181819916
2001-08-01,1.16999998093,0.969999980927
2001-08-11,1.51000003815,0.830000019073
2001-08-21,2.25454540253,1.12727270126
2001-09-01,3.77000007629,1.95
2001-09-11,1.36999998093,0.780000019073
2001-09-21,3.47999992371,1.78999996185
2001-10-01,0.55,0.409999990463
2001-10-11,1.58000001907,0.860000038147
2001-10-21,1.58181819916,0.872727298737
2001-11-01,1.58000001907,1.1
2001-11-11,3.15,1.77000007629
2001-11-21,0.309999990463,0.160000002384
2001-12-01,0.0,0.0
2001-12-11,0.020000000298,0.370000004768
2001-12-21,0.00909090936184,0.127272725105
2002-01-01,0.0,0.0
2002-01-11,0.15,0.139999997616
2002-01-21,1.96363639832,1.53636360168
2002-02-01,0.910000038147,0.630000019073
2002-02-11,2.28999996185,1.56999998093
2002-02-21,0.075,0.0875
2002-03-01,0.259999990463,0.95
2002-03-11,0.0,0.0
2002-03-21,0.0,0.0
2002-04-01,2.51000003815,0.969999980927
2002-04-11,5.6,2.35
2002-04-21,0.329999995232,0.160000002384
2002-05-01,7.36999969482,3.27999992371
2002-05-11,0.569999980927,0.359999990463
2002-05-21,1.86363639832,1.05454549789
2002-06-01,4.39000015259,2.57999992371
2002-06-11,0.0,0.0
2002-06-21,1.88999996185,1.01999998093
2002-07-01,0.0,0.0
2002-07-11,7.65999984741,3.65999984741
2002-07-21,1.45454549789,0.990909099579
2002-08-01,4.4,2.42999992371
2002-08-11,1.43000001907,1.03000001907
2002-08-21,3.61818199158,2.20909099579
2002-09-01,1.41999998093,1.01000003815
2002-09-11,0.0,0.0
2002-09-21,4.2,1.91000003815
2002-10-01,1.65,0.819999980927
2002-10-11,1.36000003815,0.730000019073
2002-10-21,2.8,1.61818180084
2002-11-01,0.409999990463,0.270000004768
2002-11-11,2.51000003815,1.53000001907
2002-11-21,2.65,1.36000003815
2002-12-01,2.42000007629,1.16999998093
2002-12-11,3.22999992371,1.4
2002-12-21,3.2,1.53636360168
2003-01-01,2.72000007629,1.56000003815
2003-01-11,0.0,0.0
2003-01-21,0.418181800842,0.318181824684
2003-02-01,0.179999995232,1.58999996185
2003-02-11,0.0,0.0
2003-02-21,0.0,0.0
2003-03-01,1.9,1.81000003815
2003-03-11,0.0,0.0
2003-03-21,0.0,0.0
2003-04-01,5.92000007629,1.92000007629
2003-04-11,1.68999996185,0.939999961853
2003-04-21,0.730000019073,0.490000009537
2003-05-01,0.229999995232,0.129999995232
2003-05-11,1.85,0.880000019073
2003-05-21,0.309090900421,0.318181824684
2003-06-01,0.519999980927,0.430000019073
2003-06-11,0.3,0.320000004768
2003-06-21,2.42000007629,1.58000001907
2003-07-01,0.0,0.0
2003-07-11,0.0,0.0
2003-07-21,0.654545450211,0.654545450211
2003-08-01,0.0,0.0
2003-08-11,0.4,0.55
2003-08-21,0.263636374474,0.336363625526
2003-09-01,1.88999996185,1.23000001907
2003-09-11,0.0,0.0
2003-09-21,1.33999996185,0.930000019073
2003-10-01,0.669999980927,0.359999990463
2003-10-11,1.48999996185,0.790000009537
2003-10-21,4.1,1.90909099579
2003-11-01,4.60999984741,1.7
2003-11-11,0.740000009537,0.379999995232
2003-11-21,3.40999984741,1.53000001907
2003-12-01,1.5,0.8
2003-12-11,0.120000004768,0.0899999976158
2003-12-21,3.74545440674,2.10909099579
2004-01-01,0.270000004768,0.2
2004-01-11,3.13999996185,1.53999996185
2004-01-21,0.627272748947,0.536363649368
2004-02-01,0.0,0.0
2004-02-11,2.85,1.23000001907
2004-02-21,8.52222213745,3.27777786255
2004-03-01,3.87999992371,1.67000007629
2004-03-11,1.1,0.519999980927
2004-03-21,1.65454540253,0.981818199158
2004-04-01,1.26999998093,0.680000019073
2004-04-11,2.77999992371,1.21000003815
2004-04-21,1.66000003815,0.980000019073
2004-05-01,4.35,2.1
2004-05-11,0.0800000011921,0.05
2004-05-21,0.627272748947,0.4
2004-06-01,1.83999996185,0.939999961853
2004-06-11,2.08999996185,0.960000038147
2004-06-21,0.0,0.0
2004-07-01,0.0,0.0
2004-07-11,0.540000009537,0.440000009537
2004-07-21,2.7,1.56363639832
2004-08-01,1.98999996185,1.21999998093
2004-08-11,0.0,0.0
2004-08-21,0.0,0.0
2004-09-01,0.0,0.0
2004-09-11,7.65999984741,4.3
2004-09-21,0.379999995232,0.35
2004-10-01,0.309999990463,0.179999995232
2004-10-11,1.01999998093,0.659999990463
2004-10-21,4.02727279663,2.49090900421
2004-11-01,3.95999984741,1.8
2004-11-11,1.15,0.559999990463
2004-11-21,1.56000003815,0.930000019073
2004-12-01,2.18999996185,1.26999998093
2004-12-11,0.4,0.209999990463
2004-12-21,2.47272720337,1.33636360168
2005-01-01,0.0,0.0
2005-01-11,0.459999990463,0.9
2005-01-21,0.0,0.0
2005-02-01,0.0,0.0
2005-02-11,0.110000002384,0.240000009537
2005-02-21,0.825,1.9
2005-03-01,0.290000009537,0.35
2005-03-11,0.0,0.0
2005-03-21,1.06363639832,1.06363639832
2005-04-01,3.17999992371,1.88999996185
2005-04-11,1.97999992371,1.05
2005-04-21,0.780000019073,0.469999980927
2005-05-01,1.15,0.8
2005-05-11,2.13999996185,1.15
2005-05-21,0.590909099579,0.372727274895
2005-06-01,0.459999990463,0.519999980927
2005-06-11,0.189999997616,0.240000009537
2005-06-21,0.0699999988079,0.0800000011921
2005-07-01,3.07000007629,2.37000007629
2005-07-11,0.2,0.179999995232
2005-07-21,0.418181800842,0.254545450211
2005-08-01,0.229999995232,0.320000004768
2005-08-11,2.62999992371,1.73999996185
2005-08-21,2.42727279663,1.66363639832
2005-09-01,1.13000001907,1.11000003815
2005-09-11,0.819999980927,0.719999980927
2005-09-21,0.0800000011921,0.0800000011921
2005-10-01,4.20999984741,2.73999996185
2005-10-11,0.270000004768,0.2
2005-10-21,0.0,0.0
2005-11-01,1.06999998093,0.95
2005-11-11,0.0,0.0
2005-11-21,1.31999998093,1.23999996185
2005-12-01,0.709999990463,0.769999980927
2005-12-11,0.179999995232,0.189999997616
2005-12-21,0.609090900421,0.645454549789
2006-01-01,0.390000009537,0.480000019073
2006-01-11,0.189999997616,0.240000009537
2006-01-21,0.636363649368,0.8
2006-02-01,0.0,0.0
2006-02-11,0.619999980927,0.430000019073
