Date,LY11
1961-01-01,20.86,
1962-01-01,20.684,
1963-01-01,20.416,
1964-01-01,20.323,
1965-01-01,20.939,
1966-01-01,20.74,
1967-01-01,20.878,
1968-01-01,21.321,
1969-01-01,20.591,
1970-01-01,20.586,
1971-01-01,20.782,
1972-01-01,20.977,
1973-01-01,20.778,
1974-01-01,21.005,
1975-01-01,20.485,
1976-01-01,20.932,
1977-01-01,21.232,
1978-01-01,20.634,
1979-01-01,21.065,
1980-01-01,20.696,
1981-01-01,20.756,
1982-01-01,21.307,
1983-01-01,20.84,
1984-01-01,20.442,
1985-01-01,21.151,
1986-01-01,20.939,
1987-01-01,21.216,
1988-01-01,21.406,
1989-01-01,20.827,
1990-01-01,21.24,
1991-01-01,20.817,
1992-01-01,20.769,
1993-01-01,21.106,
1994-01-01,21.119,
1995-01-01,21.143,
1996-01-01,21.22,
1997-01-01,21.788,
1998-01-01,21.209,
1999-01-01,21.236,
2000-01-01,21.052,
2001-01-01,21.371,
2002-01-01,21.201,
2003-01-01,21.597,
2004-01-01,21.576,
2005-01-01,21.28,
2006-01-01,21.528,
2007-01-01,21.237,
2008-01-01,21.58,
2009-01-01,20.875,
2010-01-01,21.75,
2011-01-01,21.502,
2012-01-01,21.552,
2013-01-01,21.88,
2014-01-01,21.338,
2015-01-01,21.722,
2016-01-01,22.44,
2017-01-01,21.457,
2018-01-01,21.825,
2019-01-01,22.169,
2020-01-01,21.606,
2021-01-01,21.73,
2022-01-01,21.462,
2023-01-01,22.216,
2024-01-01,22.063,
2025-01-01,21.828,
2026-01-01,21.668,
2027-01-01,21.942,
2028-01-01,22.386,
2029-01-01,22.058,
2030-01-01,22.211,
2031-01-01,21.947,
2032-01-01,21.818,
2033-01-01,22.297,
2034-01-01,22.174,
2035-01-01,22.664,
2036-01-01,22.417,
2037-01-01,22.216,
2038-01-01,22.621,
2039-01-01,22.321,
2040-01-01,22.49,
2041-01-01,22.751,
2042-01-01,22.296,
2043-01-01,22.173,
2044-01-01,22.22,
2045-01-01,23.0,
2046-01-01,22.652,
2047-01-01,22.113,
2048-01-01,22.818,
2049-01-01,22.849,
2050-01-01,22.654,
2051-01-01,23.388,
2052-01-01,22.996,
2053-01-01,23.026,
2054-01-01,22.847,
2055-01-01,23.4,
2056-01-01,23.484,
2057-01-01,23.172,
2058-01-01,23.216,
2059-01-01,23.112,
2060-01-01,22.871,
2061-01-01,23.574,
2062-01-01,23.486,
2063-01-01,23.633,
2064-01-01,23.489,
2065-01-01,23.347,
2066-01-01,23.743,
2067-01-01,23.659,
2068-01-01,23.288,
2069-01-01,23.325,
2070-01-01,23.692,
2071-01-01,24.127,
2072-01-01,23.372,
2073-01-01,23.774,
2074-01-01,23.224,
2075-01-01,23.309,
2076-01-01,23.478,
2077-01-01,23.652,
2078-01-01,23.678,
2079-01-01,23.644,
2080-01-01,23.858,
2081-01-01,24.224,
2082-01-01,24.347,
2083-01-01,24.151,
2084-01-01,24.719,
2085-01-01,23.746,
2086-01-01,23.717,
2087-01-01,24.012,
2088-01-01,24.474,
2089-01-01,24.529,
2090-01-01,24.44,
2091-01-01,24.369,
2092-01-01,24.188,
2093-01-01,24.227,
2094-01-01,24.319,
2095-01-01,24.125,
2096-01-01,24.133,
2097-01-01,24.713,
2098-01-01,24.612,
