Date,LY11
1998-01-01,6.155,1.307
1998-01-11,3.726,1.391
1998-01-21,-2.81182,1.24545
1998-02-01,-2.399,1.251
1998-02-11,5.174,1.335
1998-02-21,5.9675,1.25875
1998-03-01,5.504,1.008
1998-03-11,4.701,0.929
1998-03-21,6.14636,1.03
1998-04-01,8.119,1.133
1998-04-11,4.948,1.158
1998-04-21,11.355,1.163
1998-05-01,12.096,0.925
1998-05-11,16.318,0.985
1998-05-21,12.8409,0.903636
1998-06-01,17.289,0.756
1998-06-11,13.586,0.706
1998-06-21,18.135,0.721
1998-07-01,14.919,0.855
1998-07-11,16.199,0.878
1998-07-21,17.31,0.882727
1998-08-01,18.28,0.884
1998-08-11,19.504,0.866
1998-08-21,12.3918,0.919091
1998-09-01,14.96,0.664
1998-09-11,10.352,0.705
1998-09-21,12.404,0.729
1998-10-01,8.42,0.672
1998-10-11,9.44,0.689
1998-10-21,8.94273,0.650909
1998-11-01,6.216,0.811
1998-11-11,0.754,0.829
1998-11-21,-2.342,0.804
1998-12-01,-1.732,0.971
1998-12-11,4.045,1.013
1998-12-21,2.25727,0.97
1999-01-01,4.431,1.297
