Date,BY11
1961-01-01,584.5326832,
1962-01-01,593.4699856,
1963-01-01,616.850776,
1964-01-01,574.1415712,
1965-01-01,474.9293152,
1966-01-01,577.3014784,
1967-01-01,640.0423504,
1968-01-01,567.0901216,
1969-01-01,616.9327696,
1970-01-01,587.9196496,
1971-01-01,575.869744,
1972-01-01,568.6700752,
1973-01-01,540.0353872,
1974-01-01,553.2647392,
1975-01-01,643.0161952,
1976-01-01,662.404528,
1977-01-01,618.4086544,
1978-01-01,705.0506608,
1979-01-01,484.1031376,
1980-01-01,559.6476256,
1981-01-01,607.9166272,
1982-01-01,533.8291024,
1983-01-01,490.8360736,
1984-01-01,613.7665552,
1985-01-01,521.5237552,
1986-01-01,493.8193792,
1987-01-01,511.2304048,
1988-01-01,513.5419936,
1989-01-01,562.593088,
1990-01-01,528.739192,
1991-01-01,552.1893616,
1992-01-01,590.9565664,
1993-01-01,516.0018016,
1994-01-01,603.5047408,
1995-01-01,560.9942128,
1996-01-01,546.0808384,
1997-01-01,400.5831952,
1998-01-01,498.732688,
1999-01-01,597.6358912,
2000-01-01,646.7532112,
2001-01-01,586.8032752,
2002-01-01,580.7483632,
2003-01-01,491.7537712,
2004-01-01,585.9644176,
2005-01-01,594.018712,
2006-01-01,477.3386656,
2007-01-01,557.2414288,
2008-01-01,437.410936,
2009-01-01,657.7876576,
2010-01-01,563.4981712,
2011-01-01,611.7545584,
2012-01-01,576.2765584,
2013-01-01,528.4143712,
2014-01-01,559.202968,
2015-01-01,505.087192,
2016-01-01,549.7768576,
2017-01-01,460.8201088,
2018-01-01,521.5111408,
2019-01-01,508.0547296,
2020-01-01,492.5674,
2021-01-01,538.8527872,
2022-01-01,441.6809104,
2023-01-01,514.9705744,
2024-01-01,461.709424,
2025-01-01,570.9280528,
2026-01-01,615.6271792,
2027-01-01,479.732248,
2028-01-01,432.3462544,
2029-01-01,573.0504256,
2030-01-01,562.0979728,
2031-01-01,399.2460688,
2032-01-01,513.1950976,
2033-01-01,499.7954512,
2034-01-01,494.4721744,
2035-01-01,435.4462432,
2036-01-01,523.5893632,
2037-01-01,436.2851008,
2038-01-01,458.256232,
2039-01-01,558.5659408,
2040-01-01,562.1894272,
2041-01-01,403.3583632,
2042-01-01,489.4421824,
2043-01-01,581.4642304,
2044-01-01,445.4242336,
2045-01-01,426.3670288,
2046-01-01,511.362856,
2047-01-01,621.4897216,
2048-01-01,462.8163376,
2049-01-01,630.632008,
2050-01-01,689.777776,
2051-01-01,454.0556368,
2052-01-01,483.2201296,
2053-01-01,603.2871424,
2054-01-01,453.3271552,
2055-01-01,496.27288,
2056-01-01,518.8778848,
2057-01-01,577.1091088,
2058-01-01,342.7745536,
2059-01-01,476.0835328,
2060-01-01,611.2436752,
2061-01-01,434.4024016,
2062-01-01,421.5924784,
2063-01-01,445.6166032,
2064-01-01,463.5889696,
2065-01-01,476.7426352,
2066-01-01,430.7158432,
2067-01-01,457.9219504,
2068-01-01,611.6031856,
2069-01-01,478.21852,
2070-01-01,427.3541056,
2071-01-01,374.6984464,
2072-01-01,569.8432144,
2073-01-01,447.5087632,
2074-01-01,501.7790656,
2075-01-01,478.2563632,
2076-01-01,442.9644256,
2077-01-01,350.6459392,
2078-01-01,465.020704,
2079-01-01,331.008472,
2080-01-01,383.657824,
2081-01-01,382.6675936,
2082-01-01,369.81352,
2083-01-01,361.188424,
2084-01-01,377.965576,
2085-01-01,463.7056528,
2086-01-01,505.1124208,
2087-01-01,474.2197552,
2088-01-01,462.7595728,
2089-01-01,508.776904,
2090-01-01,454.8125008,
2091-01-01,425.4083344,
2092-01-01,583.4100016,
2093-01-01,479.4578848,
2094-01-01,500.199112,
2095-01-01,387.8394976,
2096-01-01,443.9830384,
2097-01-01,392.6424304,
2098-01-01,528.3670672,
