Date,LY11
1961-01-01,13.025,
1962-01-01,12.66,
1963-01-01,12.7,
1964-01-01,12.394,
1965-01-01,12.897,
1966-01-01,12.88,
1967-01-01,12.95,
1968-01-01,12.903,
1969-01-01,12.514,
1970-01-01,12.598,
1971-01-01,12.159,
1972-01-01,12.556,
1973-01-01,13.063,
1974-01-01,12.705,
1975-01-01,12.649,
1976-01-01,12.713,
1977-01-01,12.307,
1978-01-01,12.903,
1979-01-01,12.801,
1980-01-01,12.919,
1981-01-01,12.482,
1982-01-01,12.754,
1983-01-01,12.911,
1984-01-01,12.427,
1985-01-01,13.002,
1986-01-01,12.866,
1987-01-01,13.308,
1988-01-01,12.966,
1989-01-01,12.983,
1990-01-01,13.533,
1991-01-01,12.916,
1992-01-01,13.256,
1993-01-01,13.572,
1994-01-01,13.087,
1995-01-01,13.434,
1996-01-01,13.316,
1997-01-01,13.231,
1998-01-01,13.158,
1999-01-01,13.111,
2000-01-01,13.138,
2001-01-01,13.121,
2002-01-01,13.424,
2003-01-01,13.532,
2004-01-01,13.246,
2005-01-01,12.971,
2006-01-01,13.221,
2007-01-01,13.48,
2008-01-01,13.612,
2009-01-01,13.322,
2010-01-01,13.576,
2011-01-01,13.547,
2012-01-01,13.224,
2013-01-01,13.877,
2014-01-01,13.061,
2015-01-01,13.261,
2016-01-01,14.082,
2017-01-01,13.876,
2018-01-01,13.738,
2019-01-01,13.982,
2020-01-01,12.999,
2021-01-01,13.298,
2022-01-01,13.783,
2023-01-01,13.911,
2024-01-01,14.064,
2025-01-01,13.856,
2026-01-01,13.223,
2027-01-01,13.869,
2028-01-01,14.057,
2029-01-01,13.754,
2030-01-01,13.74,
2031-01-01,14.024,
2032-01-01,14.074,
2033-01-01,14.259,
2034-01-01,14.038,
2035-01-01,14.446,
2036-01-01,13.813,
2037-01-01,14.268,
2038-01-01,14.31,
2039-01-01,14.032,
2040-01-01,14.462,
2041-01-01,14.267,
2042-01-01,14.246,
2043-01-01,14.302,
2044-01-01,14.335,
2045-01-01,14.475,
2046-01-01,14.715,
2047-01-01,13.871,
2048-01-01,14.856,
2049-01-01,14.936,
2050-01-01,14.366,
2051-01-01,14.428,
2052-01-01,14.934,
2053-01-01,14.92,
2054-01-01,14.792,
2055-01-01,14.992,
2056-01-01,15.075,
2057-01-01,15.217,
2058-01-01,14.937,
2059-01-01,14.753,
2060-01-01,14.651,
2061-01-01,14.794,
2062-01-01,15.053,
2063-01-01,15.378,
2064-01-01,15.282,
2065-01-01,15.368,
2066-01-01,15.655,
2067-01-01,15.043,
2068-01-01,15.111,
2069-01-01,15.268,
2070-01-01,15.55,
2071-01-01,15.74,
2072-01-01,15.241,
2073-01-01,15.216,
2074-01-01,14.731,
2075-01-01,15.307,
2076-01-01,15.234,
2077-01-01,15.636,
2078-01-01,15.432,
2079-01-01,15.663,
2080-01-01,15.943,
2081-01-01,15.962,
2082-01-01,16.195,
2083-01-01,15.466,
2084-01-01,15.754,
2085-01-01,15.489,
2086-01-01,15.726,
2087-01-01,15.882,
2088-01-01,16.306,
2089-01-01,16.433,
2090-01-01,16.203,
2091-01-01,16.264,
2092-01-01,15.87,
2093-01-01,15.804,
2094-01-01,16.177,
2095-01-01,16.021,
2096-01-01,15.79,
2097-01-01,15.882,
2098-01-01,15.858,
