Date,LY11
1961-01-01,12.81,2.19726562705e-05
1962-01-01,12.466,0.00024682617186
1963-01-01,12.557,0.000458496093756
1964-01-01,12.343,0.000324218749995
1965-01-01,12.834,0.00019189453127
1966-01-01,12.756,5.85937499409e-06
1967-01-01,12.806,0.000451416015608
1968-01-01,12.713,0.000420654296875
1969-01-01,12.376,9.05761718855e-05
1970-01-01,12.483,0.000492675781231
1971-01-01,11.995,0.000407714843732
1972-01-01,12.482,0.00029370117187
1973-01-01,12.896,0.000132080078117
1974-01-01,12.58,0.000141601562518
1975-01-01,12.427,8.74023437518e-05
1976-01-01,12.656,0.000274414062517
1977-01-01,12.109,0.000333007812515
1978-01-01,12.759,5.76171875082e-05
1979-01-01,12.634,0.000301757812508
1980-01-01,12.741,0.000283447265645
1981-01-01,12.398,5.68847656268e-05
1982-01-01,12.616,0.000161376953145
1983-01-01,12.771,0.000112060546883
1984-01-01,12.292,0.000138671874993
1985-01-01,12.873,0.00028491210935
1986-01-01,12.717,0.000300781250019
1987-01-01,13.155,0.000389404296868
1988-01-01,12.749,0.000135253906251
1989-01-01,12.853,0.000100830078111
1990-01-01,13.332,0.000299804687472
1991-01-01,12.767,0.000343505859348
1992-01-01,13.137,0.000317871093728
1993-01-01,13.394,0.000207275390608
1994-01-01,13.052,0.000431396484373
1995-01-01,13.236,0.000318847656274
1996-01-01,13.083,6.27441406209e-05
1997-01-01,13.062,0.000146972656239
1998-01-01,13.023,0.000148437500002
1999-01-01,12.961,7.568359365e-06
2000-01-01,13.041,0.000417724609349
2001-01-01,13.001,0.00036718749999
2002-01-01,13.284,0.000406250000026
2003-01-01,13.385,0.000393066406275
2004-01-01,13.076,0.000322509765624
2005-01-01,12.856,0.000171142578097
2006-01-01,12.985,0.000173339843741
2007-01-01,13.306,0.000176757812483
2008-01-01,13.385,6.46972656e-05
2009-01-01,13.168,0.000403564453109
2010-01-01,13.337,0.000397216796898
2011-01-01,13.413,0.000354492187512
2012-01-01,13.023,0.000248291015623
2013-01-01,13.693,0.000318115234393
2014-01-01,12.954,8.764648436e-05
2015-01-01,13.123,0.000416992187525
2016-01-01,13.795,2.31933593682e-05
2017-01-01,13.67,0.000434570312507
2018-01-01,13.59,0.000192871093759
