Date,LY11
1961-01-01,15.596,2.7558683137
1962-01-01,15.248,2.75952053931
1963-01-01,15.27,2.73204739478
1964-01-01,15.026,2.70930282101
1965-01-01,15.674,2.76009395476
1966-01-01,15.564,2.78959874307
1967-01-01,15.545,2.77337114888
1968-01-01,15.571,2.70796063823
1969-01-01,14.975,2.74015266665
1970-01-01,15.219,2.75092450542
1971-01-01,14.573,2.67942174112
1972-01-01,15.212,2.69968415291
1973-01-01,15.73,2.74062755954
1974-01-01,15.388,2.78110060169
1975-01-01,15.095,2.75671347341
1976-01-01,15.306,2.71537129064
1977-01-01,14.854,2.78999074628
1978-01-01,15.4,2.72381591797
1979-01-01,15.365,2.75523543819
1980-01-01,15.568,2.74763994771
1981-01-01,15.103,2.78268869708
1982-01-01,15.378,2.73445025044
1983-01-01,15.52,2.74437944966
1984-01-01,14.942,2.72376586914
1985-01-01,15.653,2.70114572833
1986-01-01,15.536,2.74816626764
1987-01-01,16.016,2.80640306042
1988-01-01,15.514,2.72946631647
1989-01-01,15.603,2.73036089497
1990-01-01,16.113,2.72648693454
1991-01-01,15.505,2.75297831874
1992-01-01,15.884,2.7469613549
1993-01-01,16.197,2.72456857989
1994-01-01,15.797,2.69327821793
1995-01-01,16.042,2.78603747952
1996-01-01,15.863,2.73830609722
1997-01-01,15.856,2.74314720892
1998-01-01,15.76,2.71876456968
1999-01-01,15.663,2.74984371062
2000-01-01,15.651,2.72673131143
2001-01-01,15.805,2.66166184948
2002-01-01,15.987,2.73848577684
2003-01-01,16.22,2.80752228768
2004-01-01,15.829,2.7157542764
2005-01-01,15.547,2.69427939138
2006-01-01,15.725,2.76560531124
2007-01-01,16.134,2.80809495495
2008-01-01,16.201,2.76073478453
2009-01-01,15.83,2.72931046024
2010-01-01,16.183,2.74888250536
2011-01-01,16.249,2.73284864856
2012-01-01,15.791,2.77573584772
2013-01-01,16.513,2.72628807806
2014-01-01,15.669,2.71992553711
2015-01-01,15.894,2.65552458732
2016-01-01,16.713,2.73930333291
2017-01-01,16.472,2.73570060484
2018-01-01,16.321,2.74093537361
2019-01-01,16.642,2.65750433153
2020-01-01,15.619,2.74361111549
2021-01-01,15.968,2.73732402186
2022-01-01,16.408,2.72939555507
2023-01-01,16.42,2.75943741337
2024-01-01,16.667,2.72684420678
2025-01-01,16.402,2.72247408959
2026-01-01,15.926,2.72830641224
2027-01-01,16.49,2.71529678837
2028-01-01,16.568,2.73488655336
2029-01-01,16.214,2.62890794323
2030-01-01,16.535,2.63431849326
2031-01-01,16.649,2.69182121031
2032-01-01,16.699,2.72874157321
2033-01-01,16.883,2.69444308373
2034-01-01,16.711,2.63233729209
2035-01-01,17.144,2.67105606571
2036-01-01,16.492,2.70896385931
2037-01-01,16.967,2.75213737242
2038-01-01,16.926,2.66249870054
2039-01-01,16.71,2.66427986391
2040-01-01,17.143,2.67188252111
2041-01-01,16.998,2.65773654076
2042-01-01,16.873,2.68738289126
2043-01-01,16.934,2.67231535881
2044-01-01,16.965,2.69617703346
2045-01-01,17.153,2.71277981666
2046-01-01,17.26,2.6406710717
2047-01-01,16.468,2.64913412771
2048-01-01,17.614,2.66866053427
2049-01-01,17.544,2.64893869708
2050-01-01,16.888,2.63576506584
2051-01-01,17.168,2.6293410172
2052-01-01,17.604,2.60663030809
2053-01-01,17.554,2.62855768019
2054-01-01,17.437,2.61310381489
2055-01-01,17.646,2.66932243101
2056-01-01,17.721,2.65217352098
2057-01-01,17.924,2.606984312
2058-01-01,17.618,2.65954062185
2059-01-01,17.378,2.65534376575
2060-01-01,17.242,2.62089997322
2061-01-01,17.474,2.58773461127
2062-01-01,17.689,2.63903879473
2063-01-01,18.126,2.59203951928
2064-01-01,18.002,2.65247168756
2065-01-01,18.008,2.60087028257
2066-01-01,18.416,2.64522988596
2067-01-01,17.732,2.61370589718
2068-01-01,17.718,2.55695332189
2069-01-01,17.915,2.59309357674
2070-01-01,18.385,2.61019779328
2071-01-01,18.506,2.62595675561
2072-01-01,17.912,2.59758710307
2073-01-01,17.913,2.59814968971
2074-01-01,17.4,2.56593864195
2075-01-01,17.909,2.50378154139
2076-01-01,17.849,2.62208952873
2077-01-01,18.289,2.61041035314
2078-01-01,18.107,2.60629997007
2079-01-01,18.339,2.59905978295
