Date,BY11
1989-01-01,9.07,
1989-01-11,10.26,
1989-01-21,8.92,
1989-02-01,11.99,
1989-02-11,15.36,
1989-02-21,18.04,
1989-03-01,25.92,
1989-03-11,17.68,
1989-03-21,10.49,
1989-04-01,2.17,
1989-04-11,2.0,
1989-04-21,2.3,
1989-05-01,0.41,
1989-05-11,0.3,
1989-05-21,0.17,
1989-06-01,0.16,
1989-06-11,0.01,
1989-06-21,0.01,
1989-07-01,0.0,
1989-07-11,0.0,
1989-07-21,0.0,
1989-08-01,0.0,
1989-08-11,0.0,
1989-08-21,0.0,
1989-09-01,0.01,
1989-09-11,0.0,
1989-09-21,0.02,
1989-10-01,0.17,
1989-10-11,0.26,
1989-10-21,0.26,
1989-11-01,2.37,
1989-11-11,3.86,
1989-11-21,3.8,
1989-12-01,5.65,
1989-12-11,5.12,
1989-12-21,3.99,
1990-01-01,8.14,
1990-01-11,10.97,
1990-01-21,14.62,
1990-02-01,14.57,
1990-02-11,16.84,
1990-02-21,14.99,
1990-03-01,16.77,
1990-03-11,12.3,
1990-03-21,8.02,
1990-04-01,2.53,
1990-04-11,1.95,
1990-04-21,1.08,
1990-05-01,0.3,
1990-05-11,0.24,
1990-05-21,0.2,
1990-06-01,0.1,
1990-06-11,0.03,
1990-06-21,0.0,
1990-07-01,0.0,
1990-07-11,0.0,
1990-07-21,0.0,
1990-08-01,0.0,
1990-08-11,0.0,
1990-08-21,0.0,
1990-09-01,0.0,
1990-09-11,0.0,
1990-09-21,0.0,
1990-10-01,0.11,
1990-10-11,0.12,
1990-10-21,0.76,
1990-11-01,2.16,
1990-11-11,3.0,
1990-11-21,8.47,
1990-12-01,13.98,
1990-12-11,24.17,
1990-12-21,26.15,
1991-01-01,26.07,
1991-01-11,28.61,
1991-01-21,29.45,
1991-02-01,28.59,
1991-02-11,31.35,
1991-02-21,31.67,
1991-03-01,25.93,
1991-03-11,19.59,
1991-03-21,15.85,
1991-04-01,15.57,
1991-04-11,15.11,
1991-04-21,25.39,
1991-05-01,13.77,
1991-05-11,1.76,
1991-05-21,0.16,
1991-06-01,0.12,
1991-06-11,0.37,
1991-06-21,0.03,
1991-07-01,0.0,
1991-07-11,0.0,
1991-07-21,0.0,
1991-08-01,0.0,
1991-08-11,0.0,
1991-08-21,0.0,
1991-09-01,0.0,
1991-09-11,0.0,
1991-09-21,0.03,
1991-10-01,0.11,
1991-10-11,0.25,
1991-10-21,0.47,
1991-11-01,0.63,
1991-11-11,6.09,
1991-11-21,12.17,
1991-12-01,11.12,
1991-12-11,11.45,
1991-12-21,22.71,
1992-01-01,27.1,
1992-01-11,30.6,
1992-01-21,29.94,
1992-02-01,28.79,
1992-02-11,27.1,
1992-02-21,27.46,
1992-03-01,23.41,
1992-03-11,23.45,
1992-03-21,25.51,
1992-04-01,22.03,
1992-04-11,20.43,
1992-04-21,10.99,
1992-05-01,5.0,
1992-05-11,0.34,
1992-05-21,0.18,
1992-06-01,0.1,
1992-06-11,0.0,
1992-06-21,0.0,
1992-07-01,0.0,
1992-07-11,0.0,
1992-07-21,0.0,
1992-08-01,0.0,
1992-08-11,0.0,
1992-08-21,0.0,
1992-09-01,0.1,
1992-09-11,0.0,
1992-09-21,0.0,
1992-10-01,0.1,
1992-10-11,0.62,
1992-10-21,3.36,
1992-11-01,1.94,
1992-11-11,4.06,
1992-11-21,6.17,
1992-12-01,11.84,
1992-12-11,22.89,
1992-12-21,20.23,
1993-01-01,18.54,
1993-01-11,15.74,
1993-01-21,12.95,
1993-02-01,9.23,
1993-02-11,8.34,
1993-02-21,10.71,
1993-03-01,19.16,
1993-03-11,15.68,
1993-03-21,16.36,
1993-04-01,13.17,
1993-04-11,12.44,
1993-04-21,0.93,
1993-05-01,0.47,
1993-05-11,0.54,
1993-05-21,0.19,
1993-06-01,0.05,
1993-06-11,0.02,
1993-06-21,0.0,
1993-07-01,0.0,
1993-07-11,0.03,
1993-07-21,0.0,
1993-08-01,0.0,
1993-08-11,0.0,
1993-08-21,0.0,
1993-09-01,0.02,
1993-09-11,0.0,
1993-09-21,0.2,
1993-10-01,0.21,
1993-10-11,0.21,
1993-10-21,4.07,
1993-11-01,2.57,
1993-11-11,4.44,
1993-11-21,5.39,
1993-12-01,4.65,
1993-12-11,8.05,
1993-12-21,12.5,
1994-01-01,20.89,
1994-01-11,29.56,
1994-01-21,28.79,
1994-02-01,30.02,
