Date,BY11
1989-01-01,0.0,
1989-01-11,0.03,
1989-01-21,2.1,
1989-02-01,3.69,
1989-02-11,8.05,
1989-02-21,10.35,
1989-03-01,14.46,
1989-03-11,15.9,
1989-03-21,30.95,
1989-04-01,29.03,
1989-04-11,27.57,
1989-04-21,30.39,
1989-05-01,47.8,
1989-05-11,35.66,
1989-05-21,56.5,
1989-06-01,45.7,
1989-06-11,50.83,
1989-06-21,51.51,
1989-07-01,48.81,
1989-07-11,46.09,
1989-07-21,60.11,
1989-08-01,45.14,
1989-08-11,46.11,
1989-08-21,45.75,
1989-09-01,26.66,
1989-09-11,27.49,
1989-09-21,21.47,
1989-10-01,20.37,
1989-10-11,13.53,
1989-10-21,9.24,
1989-11-01,7.11,
1989-11-11,3.78,
1989-11-21,2.26,
1989-12-01,0.62,
1989-12-11,2.56,
1989-12-21,0.22,
1990-01-01,0.1,
1990-01-11,0.44,
1990-01-21,2.15,
1990-02-01,3.52,
1990-02-11,10.45,
1990-02-21,15.7,
1990-03-01,18.86,
1990-03-11,23.17,
1990-03-21,22.2,
1990-04-01,19.44,
1990-04-11,24.38,
1990-04-21,35.08,
1990-05-01,45.49,
1990-05-11,45.6,
1990-05-21,48.57,
1990-06-01,42.55,
1990-06-11,48.58,
1990-06-21,62.08,
1990-07-01,59.64,
1990-07-11,56.45,
1990-07-21,59.43,
1990-08-01,54.19,
1990-08-11,47.48,
1990-08-21,50.14,
1990-09-01,31.84,
1990-09-11,27.31,
1990-09-21,26.43,
1990-10-01,16.93,
1990-10-11,13.24,
1990-10-21,11.25,
1990-11-01,7.58,
1990-11-11,3.67,
1990-11-21,4.05,
1990-12-01,4.89,
1990-12-11,1.88,
1990-12-21,0.17,
1991-01-01,0.02,
1991-01-11,3.41,
1991-01-21,3.08,
1991-02-01,4.6,
1991-02-11,5.3,
1991-02-21,7.92,
1991-03-01,12.27,
1991-03-11,21.42,
1991-03-21,22.5,
1991-04-01,26.85,
1991-04-11,28.01,
1991-04-21,26.3,
1991-05-01,20.8,
1991-05-11,34.24,
1991-05-21,53.67,
1991-06-01,44.07,
1991-06-11,56.61,
1991-06-21,59.55,
1991-07-01,58.67,
1991-07-11,60.21,
1991-07-21,60.08,
1991-08-01,54.94,
1991-08-11,49.35,
1991-08-21,50.11,
1991-09-01,40.87,
1991-09-11,27.69,
1991-09-21,26.73,
1991-10-01,19.87,
1991-10-11,14.6,
1991-10-21,11.33,
1991-11-01,5.52,
1991-11-11,4.47,
1991-11-21,0.82,
1991-12-01,1.71,
1991-12-11,0.48,
1991-12-21,1.02,
1992-01-01,0.1,
1992-01-11,0.1,
1992-01-21,3.42,
1992-02-01,4.33,
1992-02-11,0.1,
1992-02-21,9.7,
1992-03-01,14.79,
1992-03-11,21.73,
1992-03-21,20.63,
1992-04-01,24.72,
1992-04-11,34.87,
1992-04-21,37.48,
1992-05-01,47.67,
1992-05-11,52.22,
1992-05-21,48.94,
1992-06-01,43.59,
1992-06-11,45.72,
1992-06-21,56.28,
1992-07-01,47.32,
1992-07-11,53.45,
1992-07-21,66.19,
1992-08-01,56.8,
1992-08-11,50.88,
1992-08-21,50.69,
1992-09-01,40.63,
1992-09-11,32.73,
1992-09-21,22.4,
1992-10-01,14.82,
1992-10-11,12.79,
1992-10-21,12.83,
1992-11-01,4.98,
1992-11-11,5.47,
1992-11-21,1.37,
1992-12-01,3.42,
1992-12-11,0.17,
1992-12-21,2.18,
1993-01-01,2.17,
1993-01-11,0.74,
1993-01-21,4.01,
1993-02-01,4.78,
1993-02-11,9.42,
1993-02-21,10.9,
1993-03-01,12.75,
1993-03-11,20.27,
1993-03-21,26.06,
1993-04-01,23.39,
1993-04-11,26.43,
1993-04-21,37.61,
1993-05-01,37.75,
