Date,LY11
2016-01-01,8.834,
2017-01-01,8.855,
2018-01-01,8.85,
2019-01-01,9.017,
2020-01-01,8.021,
2021-01-01,8.319,
2022-01-01,8.77,
2023-01-01,8.769,
2024-01-01,9.086,
2025-01-01,8.951,
2026-01-01,8.251,
2027-01-01,8.871,
2028-01-01,8.963,
2029-01-01,8.922,
2030-01-01,8.875,
2031-01-01,9.079,
2032-01-01,9.172,
2033-01-01,9.273,
2034-01-01,9.128,
2035-01-01,9.233,
2036-01-01,8.808,
2037-01-01,9.263,
2038-01-01,9.376,
2039-01-01,9.141,
2040-01-01,9.484,
2041-01-01,9.27,
2042-01-01,9.189,
2043-01-01,9.409,
2044-01-01,9.193,
2045-01-01,9.384,
2046-01-01,9.855,
2047-01-01,9.145,
2048-01-01,9.731,
2049-01-01,9.947,
2050-01-01,9.536,
2051-01-01,9.425,
2052-01-01,9.873,
2053-01-01,9.989,
2054-01-01,9.881,
2055-01-01,9.922,
2056-01-01,10.107,
2057-01-01,10.181,
2058-01-01,9.926,
2059-01-01,9.794,
2060-01-01,9.82,
2061-01-01,9.89,
2062-01-01,9.911,
2063-01-01,10.395,
2064-01-01,10.118,
2065-01-01,10.381,
2066-01-01,10.488,
2067-01-01,10.125,
2068-01-01,10.358,
2069-01-01,10.33,
2070-01-01,10.281,
2071-01-01,10.663,
2072-01-01,10.424,
2073-01-01,10.13,
2074-01-01,9.957,
2075-01-01,10.549,
2076-01-01,10.263,
2077-01-01,10.568,
2078-01-01,10.45,
2079-01-01,10.583,
2080-01-01,10.848,
2081-01-01,10.89,
2082-01-01,11.056,
2083-01-01,10.478,
2084-01-01,10.714,
2085-01-01,10.505,
2086-01-01,10.716,
2087-01-01,10.911,
2088-01-01,11.222,
2089-01-01,11.421,
2090-01-01,11.212,
2091-01-01,11.208,
2092-01-01,11.007,
2093-01-01,10.806,
2094-01-01,11.066,
2095-01-01,11.051,
2096-01-01,10.915,
2097-01-01,10.998,
2098-01-01,10.863,
