Date,BY11
2016-01-01,725.791888,78.9830927212
2017-01-01,935.49052,108.56726153
2018-01-01,930.8358064,97.4994034041
2019-01-01,778.3529392,74.2009335236
2020-01-01,820.6395616,78.4307842983
2021-01-01,794.035792,67.7694441258
2022-01-01,768.0469744,100.02115747
2023-01-01,804.8116432,89.6999965052
2024-01-01,847.0099648,93.0691117619
2025-01-01,912.9454336,97.5351500066
2026-01-01,953.655256,99.8304459309
2027-01-01,772.5313936,78.579900993
2028-01-01,831.0716704,75.1116236446
2029-01-01,930.4510672,93.6782772405
2030-01-01,789.9266512,80.774226821
2031-01-01,857.233936,93.1389647241
2032-01-01,856.4486896,93.4716532376
2033-01-01,842.5129312,85.8424425801
2034-01-01,861.3556912,87.7003728242
2035-01-01,801.1503136,93.2659246197
2036-01-01,798.3814528,73.5211758525
2037-01-01,796.3442272,100.134146807
2038-01-01,822.8975392,93.7074409824
2039-01-01,860.182552,105.068592937
2040-01-01,867.3506848,89.4577927483
2041-01-01,720.6010624,78.8028906848
2042-01-01,804.4805152,93.7066072078
2043-01-01,825.3068896,95.8419740539
2044-01-01,760.7306224,87.437185549
2045-01-01,762.9381424,70.4123061793
2046-01-01,953.7908608,92.6152470113
2047-01-01,928.3602304,103.177521937
2048-01-01,714.1771792,81.1260852184
2049-01-01,887.7544768,97.1108108991
2050-01-01,1000.2244672,87.1864379946
2051-01-01,818.1072208,94.1654497274
2052-01-01,886.6160272,76.315783886
2053-01-01,942.6523456,92.408905249
2054-01-01,906.1241968,114.170917887
2055-01-01,797.315536,73.9825468412
2056-01-01,902.3587984,95.6884999021
2057-01-01,765.1771984,92.2453575407
2058-01-01,833.4747136,104.666190734
2059-01-01,844.4713168,87.9264288713
2060-01-01,948.5590384,92.1529435964
2061-01-01,831.7339264,90.6052037274
2062-01-01,778.8890512,88.335951611
2063-01-01,905.8656016,94.5202921085
2064-01-01,719.7653584,68.9492980939
2065-01-01,849.2805568,92.9632487026
2066-01-01,703.322488,76.1256184433
2067-01-01,807.9053248,79.033282316
2068-01-01,898.814152,107.189788428
2069-01-01,875.051776,106.073224215
2070-01-01,734.1836176,76.5772799464
2071-01-01,735.4797472,82.6127396889
2072-01-01,885.6825616,88.1741844332
2073-01-01,777.1829536,82.0954708491
2074-01-01,856.161712,94.9771197381
2075-01-01,922.1949424,103.673206238
2076-01-01,789.2801632,79.3909787788
2077-01-01,774.8808256,86.8696213048
2078-01-01,845.1808768,88.614916846
2079-01-01,757.9775296,74.998483892
2080-01-01,849.129184,89.0696303161
2081-01-01,757.343656,82.6286159245
2082-01-01,750.8283184,75.4490302929
2083-01-01,816.3412048,80.5574979704
2084-01-01,751.4590384,61.4687991212
2085-01-01,774.6348448,73.9024553565
2086-01-01,825.414112,99.5450429801
2087-01-01,877.574656,106.326571442
2088-01-01,785.1394864,79.826673642
2089-01-01,756.2525104,70.2241196121
2090-01-01,881.4914272,111.740998771
2091-01-01,820.8540064,88.014140359
2092-01-01,914.6073808,94.5832523162
2093-01-01,823.5471808,102.832411188
2094-01-01,834.4775584,86.5599620533
2095-01-01,765.2181952,82.8994483256
2096-01-01,897.2815024,85.7366272594
2097-01-01,774.1428832,82.4031017864
2098-01-01,828.8105392,94.4272550689
