Date,BY11
1996-02-01,3.66,
1996-02-11,7.1,
1996-02-21,8.17,
1996-03-01,14.46,
1996-03-11,13.47,
1996-03-21,20.19,
1996-04-01,22.48,
1996-04-11,34.16,
1996-04-21,29.29,
1996-05-01,35.68,
1996-05-11,38.5,
1996-05-21,57.91,
1996-06-01,62.5,
1996-06-11,53.87,
1996-06-21,47.1,
1996-07-01,50.03,
1996-07-11,49.91,
1996-07-21,58.21,
1996-08-01,47.01,
1996-08-11,38.39,
1996-08-21,38.97,
1996-09-01,31.25,
1996-09-11,24.68,
1996-09-21,19.34,
1996-10-01,14.59,
1996-10-11,10.54,
1996-10-21,10.35,
1996-11-01,5.02,
1996-11-11,2.32,
1996-11-21,2.57,
1996-12-01,1.21,
1996-12-11,0.0,
1996-12-21,1.75,
1997-01-01,0.08,
1997-01-11,1.11,
1997-01-21,1.68,
1997-02-01,3.87,
1997-02-11,10.42,
1997-02-21,8.98,
1997-03-01,15.7,
1997-03-11,23.56,
1997-03-21,27.62,
1997-04-01,35.61,
1997-04-11,37.09,
1997-04-21,34.03,
1997-05-01,40.52,
1997-05-11,53.39,
1997-05-21,54.84,
1997-06-01,42.34,
1997-06-11,50.66,
1997-06-21,43.89,
1997-07-01,56.08,
1997-07-11,51.68,
1997-07-21,56.37,
1997-08-01,45.36,
1997-08-11,41.41,
1997-08-21,45.29,
1997-09-01,39.86,
1997-09-11,30.79,
1997-09-21,26.47,
1997-10-01,21.6,
1997-10-11,17.03,
