Date,SCY11,SCY12,SCY13,SCY14,SCY15,SCY16,SCY17,SCY18,SCY19,SCY110,SCY111,SCY112,SCY113,SCY114,SCY115,SCY116,SCY117,SCY118,SCY119,SCY120,BY21
2010-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1417.07665044,1.00000000069
2011-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1440.69659216,1.0000000001
2012-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1588.51732559,1.00000000117
2013-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1456.86924069,1.00000000075
2014-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1536.25410732,1.00000000057
2015-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1517.5885493,1.00000000005
2016-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1494.53088607,1.00000000021
2017-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1580.19443364,1.00000000074
2018-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1571.95288334,1.0000000003
2019-01-01,2.06400742115,,0,,0,,0,,16.6280148423,,21.6141001855,,28.9424860853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1479.78154443,1.00000000104
2020-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1541.02928699,1.00000000085
2021-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1477.61457519,1.00000000131
2022-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1420.17325498,1.00000000125
2023-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1563.80988379,1.00000000002
2024-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1522.57620393,1.00000000133
2025-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1564.50685214,1.0000000015
2026-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1462.3800518,1.00000000138
2027-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1551.78382406,1.00000000011
2028-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1615.9005522,1.00000000024
2029-01-01,2.06400742115,,0,,0,,0,,17.5556586271,,20.7792207792,,28.8497217069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1592.02843987,1.00000000155
2030-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1376.26906776,1.00000000082
2031-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1495.34131972,1.0
2032-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1545.58143678,1.00000000109
2033-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1489.51810617,1.00000000037
2034-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1547.99954408,1.00000000152
2035-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1537.3731574,1.00000000008
2036-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1468.74638438,1.00000000088
