Date,LY11
1961-01-01,17.342,
1962-01-01,17.017,
1963-01-01,16.986,
1964-01-01,16.747,
1965-01-01,17.453,
1966-01-01,17.355,
1967-01-01,17.305,
1968-01-01,17.293,
1969-01-01,16.694,
1970-01-01,16.969,
1971-01-01,16.278,
1972-01-01,16.933,
1973-01-01,17.453,
1974-01-01,17.148,
1975-01-01,16.839,
1976-01-01,17.007,
1977-01-01,16.631,
1978-01-01,17.143,
1979-01-01,17.118,
1980-01-01,17.33,
1981-01-01,16.877,
1982-01-01,17.128,
1983-01-01,17.268,
1984-01-01,16.653,
1985-01-01,17.375,
1986-01-01,17.285,
1987-01-01,17.826,
1988-01-01,17.248,
1989-01-01,17.317,
1990-01-01,17.822,
1991-01-01,17.254,
1992-01-01,17.62,
1993-01-01,17.917,
1994-01-01,17.494,
1995-01-01,17.819,
1996-01-01,17.576,
1997-01-01,17.599,
1998-01-01,17.452,
1999-01-01,17.394,
2000-01-01,17.362,
2001-01-01,17.479,
2002-01-01,17.716,
2003-01-01,18.013,
2004-01-01,17.56,
2005-01-01,17.237,
2006-01-01,17.472,
2007-01-01,17.915,
2008-01-01,17.951,
2009-01-01,17.542,
2010-01-01,17.921,
2011-01-01,17.962,
2012-01-01,17.524,
2013-01-01,18.228,
2014-01-01,17.38,
2015-01-01,17.586,
2016-01-01,18.453,
2017-01-01,18.189,
2018-01-01,18.037,
2019-01-01,18.339,
2020-01-01,17.356,
2021-01-01,17.705,
2022-01-01,18.145,
2023-01-01,18.17,
2024-01-01,18.385,
2025-01-01,18.118,
2026-01-01,17.671,
2027-01-01,18.224,
2028-01-01,18.303,
2029-01-01,17.855,
2030-01-01,18.236,
2031-01-01,18.331,
2032-01-01,18.431,
2033-01-01,18.583,
2034-01-01,18.39,
2035-01-01,18.867,
2036-01-01,18.224,
2037-01-01,18.738,
2038-01-01,18.626,
2039-01-01,18.402,
2040-01-01,18.849,
2041-01-01,18.722,
2042-01-01,18.582,
2043-01-01,18.622,
2044-01-01,18.682,
2045-01-01,18.896,
2046-01-01,18.924,
2047-01-01,18.12,
2048-01-01,19.339,
2049-01-01,19.215,
2050-01-01,18.563,
2051-01-01,18.853,
2052-01-01,19.275,
2053-01-01,19.236,
2054-01-01,19.112,
2055-01-01,19.329,
2056-01-01,19.384,
2057-01-01,19.579,
2058-01-01,19.308,
2059-01-01,19.058,
2060-01-01,18.888,
2061-01-01,19.139,
2062-01-01,19.368,
2063-01-01,19.779,
2064-01-01,19.708,
2065-01-01,19.665,
2066-01-01,20.102,
2067-01-01,19.393,
2068-01-01,19.319,
2069-01-01,19.555,
2070-01-01,20.077,
2071-01-01,20.182,
2072-01-01,19.553,
2073-01-01,19.561,
2074-01-01,19.027,
2075-01-01,19.473,
2076-01-01,19.508,
2077-01-01,19.932,
2078-01-01,19.751,
2079-01-01,19.984,
2080-01-01,20.283,
2081-01-01,20.254,
2082-01-01,20.479,
2083-01-01,19.749,
2084-01-01,20.038,
2085-01-01,19.898,
2086-01-01,19.957,
2087-01-01,20.173,
2088-01-01,20.544,
2089-01-01,20.791,
2090-01-01,20.345,
2091-01-01,20.581,
2092-01-01,20.074,
2093-01-01,20.057,
2094-01-01,20.471,
2095-01-01,20.263,
2096-01-01,20.044,
2097-01-01,20.211,
2098-01-01,20.125,
