Date,BY11
2069-01-01,423.771616,
2070-01-01,378.4196944,
2071-01-01,307.66268656,
2072-01-01,458.8617232,
2073-01-01,417.0134512,
2074-01-01,447.2217856,
2075-01-01,430.9492096,
2076-01-01,396.4677472,
2077-01-01,343.5377248,
2078-01-01,413.0115328,
2079-01-01,313.49842336,
2080-01-01,303.4948888,
2081-01-01,321.058864,
2082-01-01,337.1169952,
2083-01-01,311.2133248,
2084-01-01,325.0544752,
2085-01-01,396.3605248,
2086-01-01,455.6828944,
2087-01-01,407.4801184,
2088-01-01,409.9020832,
2089-01-01,444.679984,
2090-01-01,391.3273792,
2091-01-01,345.5244928,
2092-01-01,485.9479936,
2093-01-01,399.646576,
2094-01-01,445.2823216,
2095-01-01,343.275976,
2096-01-01,388.230544,
2097-01-01,347.6342512,
2098-01-01,440.674912,
