Date,LY11
1961-01-01,12.813,
1962-01-01,12.156,
1963-01-01,12.812,
1964-01-01,12.659,
1965-01-01,12.971,
1966-01-01,13.229,
1967-01-01,12.7,
1968-01-01,12.303,
1969-01-01,12.519,
1970-01-01,12.473,
1971-01-01,11.742,
1972-01-01,12.325,
1973-01-01,13.464,
1974-01-01,12.638,
1975-01-01,12.178,
1976-01-01,12.893,
1977-01-01,11.459,
1978-01-01,12.79,
1979-01-01,12.33,
1980-01-01,12.436,
1981-01-01,12.337,
1982-01-01,12.297,
1983-01-01,12.764,
1984-01-01,12.712,
1985-01-01,12.774,
1986-01-01,12.665,
1987-01-01,12.814,
1988-01-01,12.406,
1989-01-01,12.813,
1990-01-01,13.317,
1991-01-01,13.131,
1992-01-01,13.695,
1993-01-01,13.821,
1994-01-01,13.284,
1995-01-01,12.888,
1996-01-01,13.052,
1997-01-01,13.175,
1998-01-01,13.155,
1999-01-01,12.734,
2000-01-01,12.821,
2001-01-01,12.84,
2002-01-01,12.886,
2003-01-01,13.398,
2004-01-01,13.268,
2005-01-01,12.706,
2006-01-01,12.899,
2007-01-01,12.975,
2008-01-01,13.019,
2009-01-01,13.073,
