Date,BY11
2069-01-01,878.8834,
2070-01-01,822.0492208,
2071-01-01,862.6802032,
2072-01-01,897.3035776,
2073-01-01,908.4767824,
2074-01-01,879.3280576,
2075-01-01,965.0429056,
2076-01-01,947.3070592,
2077-01-01,896.7359296,
2078-01-01,995.4972208,
2079-01-01,862.9198768,
2080-01-01,998.8021936,
2081-01-01,959.6250208,
2082-01-01,893.1597472,
2083-01-01,969.2844976,
2084-01-01,787.0789504,
2085-01-01,829.6336288,
2086-01-01,931.2930784,
2087-01-01,881.5860352,
2088-01-01,905.84668,
2089-01-01,828.6686272,
2090-01-01,1001.2083904,
2091-01-01,885.5816464,
2092-01-01,990.583912,
2093-01-01,961.7190112,
2094-01-01,963.3746512,
2095-01-01,951.3783568,
2096-01-01,921.8701216,
2097-01-01,946.4618944,
2098-01-01,926.9474176,
