Date,LY11
1998-01-01,0.16736509065,0.0109121933878
1998-01-11,0.167818698898,0.00783078563812
1998-01-21,0.16118094561,0.00652399573408
1998-02-01,0.153561322432,0.00990330607892
1998-02-11,0.145037326698,0.0167635975826
1998-02-21,0.160356914326,0.0102388908638
1998-03-01,0.174115179524,0.0109228581586
1998-03-11,0.19158976182,0.0156921436189
1998-03-21,0.192078919303,0.0191062922147
1998-04-01,0.231328119446,0.00861357980804
1998-04-11,0.219375044436,0.00251972982581
1998-04-01,0.231328119446,0.00861357980804
