Date,BY11
1989-01-01,0.0,0.0
1989-01-11,0.0,0.0
1989-01-21,0.0,0.0
1989-02-01,0.22,0.0
1989-02-11,3.75,0.0
1989-02-21,3.94,0.0
1989-03-01,8.68,0.0
1989-03-11,11.89,0.0
1989-03-21,23.14,0.0
1989-04-01,16.69,0.0
1989-04-11,17.42,0.0
1989-04-21,19.89,0.0
1989-05-01,40.49,0.0
1989-05-11,42.33,0.0
1989-05-21,61.05,0.0
1989-06-01,31.8,0.0
1989-06-11,57.66,0.0
1989-06-21,40.75,0.0
1989-07-01,40.96,0.0
1989-07-11,50.23,0.0
1989-07-21,52.99,0.0
1989-08-01,35.42,0.0
1989-08-11,42.91,0.0
1989-08-21,32.35,0.0
1989-09-01,26.22,0.0
1989-09-11,19.79,0.0
1989-09-21,14.37,0.0
1989-10-01,11.24,0.0
1989-10-11,7.98,0.0
1989-10-21,10.72,0.0
1989-11-01,2.49,0.0
1989-11-11,1.31,0.0
1989-11-21,0.71,0.0
1989-12-01,0.09,0.0
1989-12-11,2.77,0.0
1989-12-21,0.51,0.0
1990-01-01,0.0,0.0
1990-01-11,0.1,0.0
1990-01-21,4.75,0.0
1990-02-01,7.29,0.0
