Date,LY11
1961-01-01,17.556,
1962-01-01,17.2,
1963-01-01,17.169,
1964-01-01,16.912,
1965-01-01,17.676,
1966-01-01,17.566,
1967-01-01,17.53,
1968-01-01,17.474,
1969-01-01,16.897,
1970-01-01,17.148,
1971-01-01,16.464,
1972-01-01,17.117,
1973-01-01,17.633,
1974-01-01,17.345,
1975-01-01,17.022,
1976-01-01,17.186,
1977-01-01,16.845,
1978-01-01,17.35,
1979-01-01,17.333,
1980-01-01,17.525,
1981-01-01,17.074,
1982-01-01,17.34,
1983-01-01,17.465,
1984-01-01,16.854,
1985-01-01,17.579,
1986-01-01,17.49,
1987-01-01,18.057,
1988-01-01,17.452,
1989-01-01,17.513,
1990-01-01,18.024,
1991-01-01,17.451,
1992-01-01,17.816,
1993-01-01,18.132,
1994-01-01,17.7,
1995-01-01,18.019,
1996-01-01,17.783,
1997-01-01,17.805,
1998-01-01,17.647,
1999-01-01,17.599,
2000-01-01,17.587,
2001-01-01,17.67,
2002-01-01,17.912,
2003-01-01,18.24,
2004-01-01,17.769,
2005-01-01,17.419,
2006-01-01,17.704,
2007-01-01,18.144,
2008-01-01,18.161,
2009-01-01,17.741,
2010-01-01,18.118,
2011-01-01,18.186,
2012-01-01,17.704,
2013-01-01,18.441,
2014-01-01,17.578,
2015-01-01,17.768,
2016-01-01,18.663,
2017-01-01,18.404,
2018-01-01,18.238,
2019-01-01,18.513,
2020-01-01,17.568,
2021-01-01,17.901,
2022-01-01,18.357,
2023-01-01,18.377,
2024-01-01,18.595,
2025-01-01,18.318,
2026-01-01,17.866,
2027-01-01,18.427,
2028-01-01,18.522,
2029-01-01,18.033,
2030-01-01,18.429,
2031-01-01,18.528,
2032-01-01,18.634,
2033-01-01,18.791,
2034-01-01,18.55,
2035-01-01,19.063,
2036-01-01,18.429,
2037-01-01,18.968,
2038-01-01,18.829,
2039-01-01,18.61,
2040-01-01,19.058,
2041-01-01,18.922,
2042-01-01,18.792,
2043-01-01,18.847,
2044-01-01,18.919,
2045-01-01,19.116,
2046-01-01,19.152,
2047-01-01,18.325,
2048-01-01,19.546,
2049-01-01,19.416,
2050-01-01,18.771,
2051-01-01,19.03,
2052-01-01,19.444,
2053-01-01,19.425,
2054-01-01,19.296,
2055-01-01,19.533,
2056-01-01,19.585,
2057-01-01,19.799,
2058-01-01,19.493,
2059-01-01,19.244,
2060-01-01,19.106,
2061-01-01,19.314,
2062-01-01,19.558,
2063-01-01,19.953,
2064-01-01,19.918,
2065-01-01,19.852,
2066-01-01,20.304,
2067-01-01,19.606,
2068-01-01,19.495,
2069-01-01,19.746,
2070-01-01,20.265,
2071-01-01,20.368,
2072-01-01,19.738,
2073-01-01,19.747,
2074-01-01,19.224,
2075-01-01,19.632,
2076-01-01,19.705,
2077-01-01,20.114,
2078-01-01,19.959,
2079-01-01,20.168,
2080-01-01,20.451,
2081-01-01,20.446,
2082-01-01,20.673,
2083-01-01,19.953,
2084-01-01,20.242,
2085-01-01,20.099,
2086-01-01,20.137,
2087-01-01,20.359,
2088-01-01,20.715,
2089-01-01,20.977,
2090-01-01,20.551,
2091-01-01,20.767,
2092-01-01,20.247,
2093-01-01,20.236,
2094-01-01,20.664,
2095-01-01,20.438,
2096-01-01,20.245,
2097-01-01,20.39,
2098-01-01,20.32,
