Date,LY11
2009-09-21,22.394,0.843
2009-10-01,22.113,0.852
2009-10-11,22.64,0.961
2009-10-21,20.3073,0.776364
2009-11-01,18.047,0.915
2009-11-11,17.073,1.058
2009-11-21,14.424,0.923
2009-12-01,14.373,1.229
2009-12-11,10.544,1.171
2009-12-21,13.7191,1.18273
2010-01-01,11.029,1.324
2010-01-11,13.652,1.326
2010-01-21,12.2318,1.29727
2010-02-01,12.562,1.252
2010-02-11,9.496,1.361
2010-02-21,14.7125,1.22
2010-03-01,12.989,1.101
2010-03-11,14.245,1.078
2010-03-21,14.0155,1.18273
2010-04-01,15.005,1.269
2010-04-11,17.074,1.25
2010-04-21,19.857,1.295
2010-05-01,16.482,0.968
2010-05-11,18.893,1.003
2010-05-21,21.2209,1.04818
2010-06-01,21.316,0.916
2010-06-11,19.956,0.885
2010-06-21,23.366,0.957
2010-07-01,26.415,1.114
2010-07-11,23.38,1.047
2010-07-21,26.7727,1.24636
2010-08-01,27.115,1.075
2010-08-11,25.05,1.026
2010-08-21,26.2536,1.00818
2010-09-01,23.827,0.802
2010-09-11,23.778,0.87
2010-09-21,20.616,0.74
2010-10-01,19.185,0.794
2010-10-11,18.42,0.803
2010-10-21,17.5655,0.796364
2010-11-01,17.451,0.865
2010-11-11,14.803,0.933
2010-11-21,12.196,1.046
2010-12-01,13.903,1.095
2010-12-11,11.338,1.131
2010-12-21,11.9945,1.10636
2011-01-01,13.905,1.346
2011-01-11,12.509,1.385
2011-01-21,9.88727,1.33545
2011-02-01,12.455,1.258
2011-02-11,13.136,1.216
2011-02-21,15.3275,1.25125
2011-03-01,12.784,1.048
2011-03-11,14.325,1.022
2011-03-21,16.4155,1.02455
2011-04-01,20.146,1.328
2011-04-11,20.576,1.289
2011-04-21,18.634,1.308
2011-05-01,18.695,0.929
2011-05-11,22.786,1.015
2011-05-21,22.7018,0.968182
2011-06-01,20.925,1.058
2011-06-11,21.882,0.843
2011-06-21,24.383,1.082
2011-07-01,22.413,1.024
2011-07-11,22.29,0.976
2011-07-21,23.4536,1.08545
2011-08-01,24.037,0.991
2011-08-11,24.891,0.972
2011-08-21,22.1327,0.894545
2011-09-01,22.711,0.813
2011-09-11,23.722,0.851
2011-09-21,22.8478,0.781111
2011-10-01,24.548,0.859
2011-10-11,22.926,0.898
2011-10-21,18.3309,0.798182
2011-11-01,15.613,0.92
2011-11-11,15.984,0.884
2011-11-21,14.135,0.963
2011-12-01,13.065,1.199
2011-12-11,13.495,1.08
2011-12-21,12.2718,1.09727
2012-01-01,12.792,1.299
2012-01-11,11.869,1.294
2012-01-21,11.77,1.24818
2012-02-01,10.384,1.231
2012-02-11,11.156,1.212
2012-02-21,13.1656,1.31
2012-03-01,15.235,1.095
2012-03-11,15.667,1.089
2012-03-21,17.4327,1.04909
2012-04-01,14.785,1.216
2012-04-11,14.561,1.182
2012-04-21,14.716,1.244
2012-05-01,17.507,0.981
2012-05-11,22.346,1.068
2012-05-21,20.5509,0.966364
2012-06-01,21.99,0.971
2012-06-11,20.657,0.883
2012-06-21,24.025,0.953
2012-07-01,21.928,0.917
2012-07-11,24.81,1.17
2012-07-21,23.4664,1.08727
2012-08-01,24.429,0.934
2012-08-11,24.022,1.007
2012-08-21,24.0145,0.956364
2012-09-01,25.644,1.043
2012-09-11,24.832,0.902
2012-09-21,20.809,0.895
2012-10-01,21.677,0.797
2012-10-11,17.771,0.891
2012-10-21,17.8718,0.922727
2012-11-01,15.518,1.028
2012-11-11,14.889,0.928
2012-11-21,13.117,0.968
2012-12-01,12.245,1.093
2012-12-11,14.269,1.104
2012-12-21,13.2827,1.16909
2013-01-01,13.004,1.368
2013-01-11,13.23,1.33
2013-01-21,12.7364,1.31091
2013-02-01,12.218,1.236
2013-02-11,12.637,1.267
2013-02-21,11.4112,1.26125
2013-03-01,14.109,1.019
2013-03-11,12.474,1.022
2013-03-21,14.8618,0.997273
2013-04-01,14.479,1.235
2013-04-11,17.498,1.412
2013-04-21,17.166,1.381
2013-05-01,19.228,1.078
2013-05-11,16.632,1.001
2013-05-21,17.8582,1.00727
2013-06-01,19.869,1.023
2013-06-11,19.978,1.124
2013-06-21,25.648,1.088
