Date,LY11
1989-01-01,12.9640909091,0.940619834709
1989-01-11,13.1236363636,0.949090909091
1989-01-21,12.7895454545,0.846900826455
1989-02-01,12.8772727273,0.780495867764
1989-02-11,14.2054545455,0.715950413227
1989-02-21,13.465,0.761363636364
1989-03-01,14.47,0.67
1989-03-11,13.9322727273,0.756115702482
1989-03-21,14.185,0.620454545455
1989-04-01,12.6890909091,0.719256198345
1989-04-11,13.7754545455,0.659090909091
1989-04-21,14.0809090909,0.634545454545
1989-05-01,16.8868181818,0.448347107436
1989-05-11,16.8495454545,0.769504132227
1989-05-21,16.4918181818,0.3994214876
1989-06-01,16.8118181818,0.7352892562
1989-06-11,19.2959090909,0.792975206609
1989-06-21,20.1136363636,1.03636363636
1989-07-01,19.4395454545,0.790371900818
1989-07-11,21.6086363636,0.986570247927
