Date,BY11
1961-01-01,496.6323904,
1962-01-01,498.1271968,
1963-01-01,491.3911072,
1964-01-01,466.1118496,
1965-01-01,398.0319328,
1966-01-01,478.1176048,
1967-01-01,504.897976,
1968-01-01,482.176288,
1969-01-01,509.1963328,
1970-01-01,478.7798608,
1971-01-01,484.3112752,
1972-01-01,495.2258848,
1973-01-01,442.6364512,
1974-01-01,461.4382144,
1975-01-01,548.5248784,
1976-01-01,565.1096608,
1977-01-01,546.9323104,
1978-01-01,555.0749056,
1979-01-01,409.7759392,
1980-01-01,484.904152,
1981-01-01,533.4002128,
1982-01-01,471.4288192,
1983-01-01,423.1030528,
1984-01-01,524.8791856,
1985-01-01,434.8817488,
1986-01-01,413.7337072,
1987-01-01,435.3169456,
1988-01-01,434.3645584,
1989-01-01,474.9167008,
1990-01-01,425.5029424,
1991-01-01,470.4038992,
1992-01-01,499.2561856,
1993-01-01,455.4432208,
1994-01-01,505.6958368,
1995-01-01,523.835344,
1996-01-01,472.7249488,
1997-01-01,345.8493136,
1998-01-01,417.779776,
1999-01-01,518.6729008,
2000-01-01,552.3091984,
2001-01-01,490.2148144,
2002-01-01,467.7548752,
2003-01-01,427.2594976,
2004-01-01,505.6012288,
2005-01-01,511.441696,
2006-01-01,403.4056672,
2007-01-01,502.0218928,
2008-01-01,361.0843552,
2009-01-01,534.9076336,
2010-01-01,489.5777872,
2011-01-01,533.3718304,
2012-01-01,498.9944368,
2013-01-01,480.0507616,
2014-01-01,457.925104,
2015-01-01,432.475552,
2016-01-01,435.1434976,
2017-01-01,387.930952,
2018-01-01,456.442912,
2019-01-01,392.9514832,
2020-01-01,404.6954896,
2021-01-01,465.036472,
2022-01-01,379.5486832,
2023-01-01,404.8405552,
2024-01-01,398.2243024,
2025-01-01,481.8798496,
2026-01-01,529.7357296,
2027-01-01,402.1978384,
2028-01-01,355.8556864,
2029-01-01,508.57192,
2030-01-01,464.5255888,
2031-01-01,338.7474064,
2032-01-01,435.282256,
2033-01-01,423.6896224,
2034-01-01,420.9996016,
2035-01-01,366.518008,
2036-01-01,429.779224,
2037-01-01,367.8961312,
2038-01-01,367.1708032,
2039-01-01,440.7096016,
2040-01-01,473.1696064,
2041-01-01,342.708328,
2042-01-01,384.8530384,
2043-01-01,469.1329984,
2044-01-01,360.4220992,
2045-01-01,346.0164544,
2046-01-01,437.3825536,
2047-01-01,554.0247568,
2048-01-01,391.80988,
2049-01-01,551.7320896,
2050-01-01,580.0041136,
2051-01-01,386.8051168,
2052-01-01,417.1837456,
2053-01-01,516.6640576,
2054-01-01,392.708656,
2055-01-01,421.8573808,
2056-01-01,443.986192,
2057-01-01,490.0382128,
2058-01-01,316.8677296,
2059-01-01,406.6917184,
2060-01-01,511.1231824,
2061-01-01,346.5841024,
2062-01-01,339.2015248,
2063-01-01,388.2999232,
2064-01-01,386.0734816,
2065-01-01,412.1001424,
2066-01-01,362.3111056,
2067-01-01,391.5607456,
2068-01-01,495.4466368,
2069-01-01,407.3855104,
2070-01-01,376.9595776,
2071-01-01,311.99194864,
2072-01-01,474.4342,
2073-01-01,379.163944,
2074-01-01,435.834136,
2075-01-01,402.7024144,
2076-01-01,371.1664144,
2077-01-01,318.6211312,
2078-01-01,382.1630176,
2079-01-01,286.708276,
2080-01-01,302.46334624,
2081-01-01,324.16516,
2082-01-01,306.6595264,
2083-01-01,299.48887072,
2084-01-01,304.59896416,
2085-01-01,395.1968464,
2086-01-01,437.8240576,
2087-01-01,390.1006288,
2088-01-01,390.4475248,
2089-01-01,437.7672928,
2090-01-01,376.5180736,
2091-01-01,344.915848,
2092-01-01,482.3434288,
2093-01-01,408.161296,
2094-01-01,416.9156896,
2095-01-01,340.280056,
2096-01-01,357.6311632,
2097-01-01,335.6884144,
2098-01-01,407.877472,
