Date,BY11
1961-01-01,820.927214121,
1962-01-01,779.982991236,
1963-01-01,814.315824024,
1964-01-01,784.647917969,
1965-01-01,816.711674222,
1966-01-01,795.697189471,
1967-01-01,749.663778301,
1968-01-01,717.74262808,
1969-01-01,711.040775506,
1970-01-01,816.844872617,
1971-01-01,829.554707056,
1972-01-01,802.58145845,
1973-01-01,779.502169123,
1974-01-01,746.308176875,
1975-01-01,748.227851417,
1976-01-01,802.828351599,
1977-01-01,816.33978568,
1978-01-01,838.216962363,
1979-01-01,739.88367755,
1980-01-01,763.017175526,
1981-01-01,770.390985895,
1982-01-01,680.356787122,
1983-01-01,815.677923889,
1984-01-01,841.127307137,
1985-01-01,826.822992687,
1986-01-01,853.803239657,
1987-01-01,778.732578398,
1988-01-01,815.173009041,
1989-01-01,745.027820213,
1990-01-01,792.360173868,
1991-01-01,831.195192715,
1992-01-01,835.441766346,
1993-01-01,936.739948764,
1994-01-01,765.068098097,
1995-01-01,790.344071034,
1996-01-01,850.352127756,
1997-01-01,845.534040079,
1998-01-01,751.406141799,
1999-01-01,821.763231955,
2000-01-01,796.492708565,
2001-01-01,765.783824357,
2002-01-01,824.538427968,
2003-01-01,856.613886407,
2004-01-01,850.486301332,
2005-01-01,836.051197761,
2006-01-01,866.450777172,
2007-01-01,756.225147294,
2008-01-01,796.838209829,
2009-01-01,875.958687405,
2010-01-01,799.003113974,
2011-01-01,732.792899429,
2012-01-01,827.423991646,
2013-01-01,788.845503045,
2014-01-01,822.244799793,
2015-01-01,781.211146978,
2016-01-01,797.11751344,
2017-01-01,846.403443555,
2018-01-01,761.224504104,
2019-01-01,845.696379207,
2020-01-01,762.808429203,
2021-01-01,828.970400917,
2022-01-01,808.504599479,
2023-01-01,900.162189541,
2024-01-01,796.972555497,
2025-01-01,907.99181147,
2026-01-01,780.535575275,
2027-01-01,825.910968019,
2028-01-01,801.173123485,
2029-01-01,841.073385304,
2030-01-01,817.053274757,
2031-01-01,854.67149586,
2032-01-01,802.071208786,
2033-01-01,804.841758346,
2034-01-01,859.766076329,
2035-01-01,819.497482512,
2036-01-01,800.863302411,
2037-01-01,823.817825798,
2038-01-01,809.57540673,
2039-01-01,859.537138003,
2040-01-01,741.73698235,
2041-01-01,811.144646734,
2042-01-01,839.749374903,
2043-01-01,710.68672706,
2044-01-01,842.345424239,
2045-01-01,893.732642213,
2046-01-01,775.976599206,
2047-01-01,823.308035043,
2048-01-01,893.37457831,
2049-01-01,846.158902317,
2050-01-01,828.40100933,
2051-01-01,771.69164929,
2052-01-01,793.338912462,
2053-01-01,915.911322236,
2054-01-01,810.055655204,
2055-01-01,772.160539764,
2056-01-01,694.640335927,
2057-01-01,817.799575843,
2058-01-01,786.871390398,
2059-01-01,827.152317401,
2060-01-01,778.016966867,
2061-01-01,868.823681912,
2062-01-01,838.075503601,
2063-01-01,793.94977797,
2064-01-01,827.297906344,
2065-01-01,889.411495835,
2066-01-01,826.696964748,
2067-01-01,884.822231756,
2068-01-01,780.622423842,
2069-01-01,871.94110946,
2070-01-01,802.72417921,
2071-01-01,803.216760874,
2072-01-01,812.541508969,
2073-01-01,804.87784008,
2074-01-01,779.734491905,
2075-01-01,778.652154559,
2076-01-01,903.22145035,
2077-01-01,797.357465588,
2078-01-01,801.025182631,
2079-01-01,908.362495375,
2080-01-01,878.734399691,
2081-01-01,799.362095695,
2082-01-01,929.633739823,
2083-01-01,849.523681924,
2084-01-01,788.033119034,
2085-01-01,756.037797613,
2086-01-01,796.705355618,
2087-01-01,929.069625691,
2088-01-01,802.118419068,
2089-01-01,814.484932062,
2090-01-01,894.84188311,
2091-01-01,886.889904515,
2092-01-01,783.745415666,
2093-01-01,891.47911123,
2094-01-01,912.617214645,
2095-01-01,894.152199948,
2096-01-01,792.346005046,
2097-01-01,886.215766902,
2098-01-01,787.380492791,
