Date,BY11
1961-01-01,686.6273296,
1962-01-01,622.6880896,
1963-01-01,704.915056,
1964-01-01,660.228544,
1965-01-01,651.19348,
1966-01-01,663.5051344,
1967-01-01,676.0974592,
1968-01-01,591.8931856,
1969-01-01,571.3190992,
1970-01-01,683.1741376,
1971-01-01,683.5714912,
1972-01-01,573.788368,
1973-01-01,645.0723424,
1974-01-01,575.4061648,
1975-01-01,640.1811088,
1976-01-01,691.6478608,
1977-01-01,684.0981424,
1978-01-01,669.9290176,
1979-01-01,593.6938912,
1980-01-01,576.1661824,
1981-01-01,607.20076,
1982-01-01,587.80612,
1983-01-01,646.7595184,
1984-01-01,712.5593824,
1985-01-01,614.0945296,
1986-01-01,644.1514912,
1987-01-01,625.8606112,
1988-01-01,601.4233648,
1989-01-01,636.6143872,
1990-01-01,576.6203008,
1991-01-01,648.9039664,
1992-01-01,720.1879408,
1993-01-01,709.92928,
1994-01-01,594.917488,
1995-01-01,563.9239072,
1996-01-01,656.0311024,
1997-01-01,601.4044432,
1998-01-01,580.8240496,
1999-01-01,625.9268368,
2000-01-01,710.3960128,
2001-01-01,652.9027312,
2002-01-01,605.2076848,
2003-01-01,657.8412688,
2004-01-01,606.7151056,
2005-01-01,629.1781984,
2006-01-01,693.0007552,
2007-01-01,589.903264,
2008-01-01,605.8794016,
2009-01-01,687.6837856,
2010-01-01,627.8063824,
2011-01-01,599.1212368,
2012-01-01,576.8662816,
2013-01-01,621.7357024,
2014-01-01,658.872496,
2015-01-01,629.5787056,
2016-01-01,624.3058864,
2017-01-01,601.6283488,
2018-01-01,634.542472,
2019-01-01,653.2370128,
2020-01-01,603.7601824,
2021-01-01,637.3144864,
2022-01-01,630.7486912,
2023-01-01,643.6343008,
2024-01-01,583.9713424,
2025-01-01,673.9057072,
2026-01-01,658.6801264,
2027-01-01,676.0406944,
2028-01-01,646.0594192,
2029-01-01,689.6011744,
2030-01-01,659.0806336,
2031-01-01,631.9312912,
2032-01-01,650.5974496,
2033-01-01,601.5274336,
2034-01-01,587.5632928,
2035-01-01,593.3753776,
2036-01-01,645.9332752,
2037-01-01,593.9367184,
2038-01-01,612.3064384,
2039-01-01,587.6862832,
2040-01-01,562.2209632,
2041-01-01,594.6115888,
2042-01-01,685.5267232,
2043-01-01,586.1315584,
2044-01-01,626.3462656,
2045-01-01,614.6621776,
2046-01-01,662.6000512,
2047-01-01,601.9216336,
2048-01-01,606.4470496,
2049-01-01,633.1328128,
2050-01-01,703.5243184,
2051-01-01,558.5060224,
2052-01-01,583.1356384,
2053-01-01,685.1672128,
2054-01-01,596.2483072,
2055-01-01,575.8728976,
2056-01-01,574.0784992,
2057-01-01,606.223144,
2058-01-01,603.3155248,
2059-01-01,586.7086672,
2060-01-01,621.0324496,
2061-01-01,613.5584176,
2062-01-01,649.4180032,
2063-01-01,582.2274016,
2064-01-01,598.3769872,
2065-01-01,619.4272672,
2066-01-01,545.1915232,
2067-01-01,683.107912,
2068-01-01,600.6854224,
2069-01-01,572.0318128,
2070-01-01,544.5671104,
2071-01-01,576.0053488,
2072-01-01,610.2187552,
2073-01-01,586.5982912,
2074-01-01,621.5054896,
2075-01-01,651.35116,
2076-01-01,643.088728,
2077-01-01,613.7507872,
2078-01-01,680.900392,
2079-01-01,585.9738784,
2080-01-01,704.473552,
2081-01-01,619.3484272,
2082-01-01,660.6006688,
2083-01-01,681.6067984,
2084-01-01,563.8040704,
2085-01-01,559.486792,
2086-01-01,636.6900736,
2087-01-01,611.2625968,
2088-01-01,655.1070976,
2089-01-01,578.2097152,
2090-01-01,721.7205904,
2091-01-01,585.0719488,
2092-01-01,624.8419984,
2093-01-01,649.2981664,
2094-01-01,722.4522256,
2095-01-01,646.0625728,
2096-01-01,606.4912,
2097-01-01,639.8689024,
2098-01-01,604.6368832,
