Date,BY11
1989-01-01,0.0,
1989-01-11,0.01,
1989-01-21,0.06,
1989-02-01,0.64,
1989-02-11,4.89,
1989-02-21,3.88,
1989-03-01,9.61,
1989-03-11,12.88,
1989-03-21,24.22,
1989-04-01,15.19,
1989-04-11,17.48,
1989-04-21,20.32,
1989-05-01,43.31,
1989-05-11,44.06,
1989-05-21,57.97,
1989-06-01,34.26,
1989-06-11,59.41,
1989-06-21,40.79,
1989-07-01,38.22,
1989-07-11,51.16,
1989-07-21,52.9,
1989-08-01,36.68,
1989-08-11,42.62,
1989-08-21,34.5,
1989-09-01,27.18,
1989-09-11,21.21,
1989-09-21,16.59,
1989-10-01,12.01,
1989-10-11,9.01,
1989-10-21,11.01,
1989-11-01,2.83,
1989-11-11,0.91,
1989-11-21,0.61,
1989-12-01,0.03,
1989-12-11,4.92,
1989-12-21,0.79,
1990-01-01,0.0,
1990-01-11,0.19,
1990-01-21,5.26,
1990-02-01,7.5,
1990-02-11,5.84,
1990-02-21,8.25,
1990-03-01,13.12,
1990-03-11,17.16,
1990-03-21,20.36,
1990-04-01,23.85,
1990-04-11,20.74,
1990-04-21,28.14,
1990-05-01,47.48,
1990-05-11,44.31,
1990-05-21,54.6,
1990-06-01,34.44,
1990-06-11,34.03,
1990-06-21,45.3,
1990-07-01,34.41,
1990-07-11,58.72,
1990-07-21,65.26,
1990-08-01,59.51,
1990-08-11,42.48,
1990-08-21,36.07,
1990-09-01,21.68,
