Date,BY11
1996-09-01,18.27,
1996-09-11,15.13,
1996-09-21,10.17,
1996-10-01,8.59,
1996-10-11,6.64,
1996-10-21,6.1,
1996-11-01,5.3,
1996-11-11,0.62,
1996-11-21,1.24,
1996-12-01,0.01,
1996-12-11,0.62,
1996-12-21,0.19,
1997-01-01,0.3,
1997-01-11,0.0,
1997-01-21,0.53,
1997-02-01,2.61,
1997-02-11,5.7,
1997-02-21,8.0,
1997-03-01,10.29,
1997-03-11,9.75,
1997-03-21,17.31,
1997-04-01,21.5,
1997-04-11,20.09,
1997-04-21,26.9,
1997-05-01,32.54,
1997-05-11,40.7,
1997-05-21,32.7,
1997-06-01,44.08,
1997-06-11,37.89,
1997-06-21,38.17,
1997-07-01,36.68,
1997-07-11,28.59,
1997-07-21,34.51,
1997-08-01,34.53,
1997-08-11,41.46,
1997-08-21,36.41,
1997-09-01,25.84,
1997-09-11,22.06,
1997-09-21,15.54,
1997-10-01,14.27,
1997-10-11,6.8,
1997-10-21,5.55,
1997-11-01,2.85,
1997-11-11,0.86,
1997-11-21,0.0,
1997-12-01,0.08,
1997-12-11,1.06,
1997-12-21,0.52,
1998-01-01,2.84,
1998-01-11,0.89,
1998-01-21,0.55,
1998-02-01,3.23,
1998-02-11,7.72,
1998-02-21,4.79,
1998-03-01,10.96,
1998-03-11,11.29,
1998-03-21,18.8,
1998-04-01,19.53,
1998-04-11,18.73,
1998-04-21,34.29,
1998-05-01,34.55,
1998-05-11,42.96,
1998-05-21,42.41,
1998-06-01,42.43,
1998-06-11,31.15,
1998-06-21,35.84,
1998-07-01,30.52,
1998-07-11,40.28,
1998-07-21,40.99,
1998-08-01,44.75,
1998-08-11,40.64,
1998-08-21,26.36,
1998-09-01,21.65,
1998-09-11,11.93,
1998-09-21,12.57,
1998-10-01,7.46,
1998-10-11,8.07,
1998-10-21,10.26,
1998-11-01,3.54,
1998-11-11,0.41,
1998-11-21,0.03,
1998-12-01,0.55,
1998-12-11,0.8,
1998-12-21,1.19,
1999-01-01,0.64,
1999-01-11,1.95,
1999-01-21,0.77,
1999-02-01,1.67,
1999-02-11,3.37,
1999-02-21,4.72,
1999-03-01,6.84,
1999-03-11,9.78,
1999-03-21,16.52,
1999-04-01,22.19,
1999-04-11,19.77,
1999-04-21,24.3,
1999-05-01,38.3,
1999-05-11,37.3,
1999-05-21,41.81,
1999-06-01,36.93,
1999-06-11,23.79,
1999-06-21,34.36,
1999-07-01,39.44,
1999-07-11,42.11,
1999-07-21,48.28,
1999-08-01,43.89,
1999-08-11,35.87,
1999-08-21,30.4,
1999-09-01,27.4,
1999-09-11,28.6,
1999-09-21,13.44,
1999-10-01,10.88,
1999-10-11,7.5,
1999-10-21,7.14,
1999-11-01,1.68,
1999-11-11,0.64,
1999-11-21,0.31,
1999-12-01,4.74,
1999-12-11,1.72,
1999-12-21,0.59,
2000-01-01,0.03,
2000-01-11,0.78,
2000-01-21,3.01,
2000-02-01,4.31,
2000-02-11,2.94,
2000-02-21,5.83,
2000-03-01,8.87,
2000-03-11,8.69,
2000-03-21,10.7,
2000-04-01,19.58,
2000-04-11,26.9,
2000-04-21,41.86,
2000-05-01,44.62,
2000-05-11,41.06,
2000-05-21,39.68,
2000-06-01,51.1,
2000-06-11,50.94,
2000-06-21,41.05,
2000-07-01,34.67,
2000-07-11,25.97,
2000-07-21,28.81,
2000-08-01,36.43,
2000-08-11,40.66,
2000-08-21,33.18,
2000-09-01,18.85,
2000-09-11,17.07,
2000-09-21,18.58,
2000-10-01,6.65,
2000-10-11,7.43,
2000-10-21,8.63,
2000-11-01,3.36,
2000-11-11,0.68,
2000-11-21,0.0,
2000-12-01,0.0,
2000-12-11,1.96,
2000-12-21,0.0,
2001-01-01,0.0,
2001-01-11,0.0,
2001-01-21,0.66,
2001-02-01,1.7,
2001-02-11,3.46,
2001-02-21,4.3,
2001-03-01,6.04,
2001-03-11,7.8,
2001-03-21,10.88,
2001-04-01,17.51,
2001-04-11,16.81,
2001-04-21,25.6,
2001-05-01,29.99,
2001-05-11,38.04,
2001-05-21,44.99,
2001-06-01,26.13,
2001-06-11,32.3,
2001-06-21,39.5,
2001-07-01,38.3,
2001-07-11,34.38,
2001-07-21,49.1,
2001-08-01,34.61,
2001-08-11,33.7,
2001-08-21,31.74,
2001-09-01,15.88,
2001-09-11,11.85,
2001-09-21,8.69,
2001-10-01,11.57,
2001-10-11,6.95,
2001-10-21,6.1,
2001-11-01,3.81,
2001-11-11,0.41,
2001-11-21,0.86,
2001-12-01,0.15,
2001-12-11,0.29,
2001-12-21,2.4,
2002-01-01,0.3,
2002-01-11,0.2,
2002-01-21,6.29,
2002-02-01,3.77,
2002-02-11,4.88,
2002-02-21,5.47,
2002-03-01,11.73,
2002-03-11,10.44,
2002-03-21,15.76,
2002-04-01,24.17,
2002-04-11,15.33,
2002-04-21,27.56,
2002-05-01,35.26,
2002-05-11,33.12,
2002-05-21,35.81,
2002-06-01,33.75,
2002-06-11,45.18,
2002-06-21,43.68,
2002-07-01,45.2,
2002-07-11,32.74,
2002-07-21,44.54,
2002-08-01,31.97,
2002-08-11,29.23,
2002-08-21,36.44,
2002-09-01,26.98,
2002-09-11,18.65,
2002-09-21,10.77,
2002-10-01,9.63,
2002-10-11,7.98,
2002-10-21,7.88,
2002-11-01,2.01,
2002-11-11,1.51,
2002-11-21,0.0,
2002-12-01,0.81,
2002-12-11,0.0,
2002-12-21,0.49,
2003-01-01,0.0,
2003-01-11,0.48,
2003-01-21,0.37,
2003-02-01,1.04,
2003-02-11,2.18,
2003-02-21,4.62,
2003-03-01,6.73,
2003-03-11,11.14,
2003-03-21,21.35,
2003-04-01,19.07,
2003-04-11,30.66,
2003-04-21,36.45,
2003-05-01,43.93,
2003-05-11,30.36,
2003-05-21,49.42,
2003-06-01,53.04,
2003-06-11,50.04,
2003-06-21,52.62,
2003-07-01,37.09,
2003-07-11,46.85,
2003-07-21,42.03,
2003-08-01,48.28,
2003-08-11,45.26,
2003-08-21,42.19,
2003-09-01,26.91,
2003-09-11,21.34,
2003-09-21,20.39,
2003-10-01,9.82,
2003-10-11,8.32,
2003-10-21,4.57,
2003-11-01,3.16,
2003-11-11,1.39,
2003-11-21,0.0,
2003-12-01,0.68,
2003-12-11,0.51,
2003-12-21,1.78,
2004-01-01,0.07,
2004-01-11,1.13,
2004-01-21,1.73,
2004-02-01,6.18,
2004-02-11,2.95,
2004-02-21,5.76,
2004-03-01,6.94,
2004-03-11,14.79,
2004-03-21,18.36,
2004-04-01,20.25,
2004-04-11,24.28,
2004-04-21,31.15,
2004-05-01,31.8,
2004-05-11,30.2,
2004-05-21,38.55,
2004-06-01,34.02,
2004-06-11,36.12,
2004-06-21,43.94,
2004-07-01,42.86,
2004-07-11,35.95,
2004-07-21,42.82,
2004-08-01,46.63,
2004-08-11,37.39,
2004-08-21,30.44,
2004-09-01,30.92,
2004-09-11,25.08,
2004-09-21,13.35,
2004-10-01,11.2,
2004-10-11,10.04,
2004-10-21,4.78,
2004-11-01,1.43,
2004-11-11,0.74,
2004-11-21,1.07,
2004-12-01,0.0,
2004-12-11,0.19,
2004-12-21,0.44,
2005-01-01,3.81,
2005-01-11,0.9,
2005-01-21,0.5,
2005-02-01,2.4,
2005-02-11,2.49,
2005-02-21,2.71,
2005-03-01,6.82,
2005-03-11,12.14,
2005-03-21,17.89,
2005-04-01,22.18,
2005-04-11,27.22,
2005-04-21,30.31,
2005-05-01,28.0,
2005-05-11,30.92,
2005-05-21,48.56,
2005-06-01,36.33,
2005-06-11,42.01,
2005-06-21,51.95,
2005-07-01,27.92,
2005-07-11,48.49,
2005-07-21,42.35,
2005-08-01,32.47,
2005-08-11,32.38,
2005-08-21,33.18,
2005-09-01,32.82,
2005-09-11,17.87,
2005-09-21,15.9,
2005-10-01,13.17,
2005-10-11,8.79,
2005-10-21,9.1,
2005-11-01,1.02,
2005-11-11,0.4,
2005-11-21,0.38,
2005-12-01,0.01,
2005-12-11,0.49,
2005-12-21,0.25,
2006-01-01,0.0,
2006-01-11,0.03,
2006-01-21,0.6,
2006-02-01,0.79,
2006-02-11,2.39,
2006-02-21,4.47,
2006-03-01,6.43,
2006-03-11,6.48,
2006-03-21,12.27,
2006-04-01,18.95,
2006-04-11,22.13,
2006-04-21,26.15,
2006-05-01,41.16,
2006-05-11,37.8,
2006-05-21,39.77,
2006-06-01,37.12,
2006-06-11,51.65,
2006-06-21,43.77,
2006-07-01,56.02,
2006-07-11,54.82,
2006-07-21,58.71,
2006-08-01,26.03,
2006-08-11,30.24,
2006-08-21,25.82,
2006-09-01,28.34,
2006-09-11,28.9,
2006-09-21,21.97,
2006-10-01,9.07,
2006-10-11,7.35,
2006-10-21,8.9,
2006-11-01,5.08,
2006-11-11,1.63,
2006-11-21,0.74,
2006-12-01,0.66,
2006-12-11,0.24,
2006-12-21,0.45,
2007-01-01,1.43,
2007-01-11,5.01,
2007-01-21,3.72,
2007-02-01,1.05,
2007-02-11,3.11,
2007-02-21,4.03,
2007-03-01,7.39,
2007-03-11,11.67,
2007-03-21,21.42,
2007-04-01,24.7,
2007-04-11,35.77,
2007-04-21,39.61,
2007-05-01,36.59,
2007-05-11,40.54,
2007-05-21,45.46,
2007-06-01,39.17,
2007-06-11,44.96,
2007-06-21,42.36,
2007-07-01,36.08,
2007-07-11,47.59,
2007-07-21,45.96,
2007-08-01,41.91,
2007-08-11,28.93,
2007-08-21,33.89,
2007-09-01,18.54,
2007-09-11,19.77,
2007-09-21,16.09,
2007-10-01,8.16,
2007-10-11,8.08,
2007-10-21,3.19,
2007-11-01,2.35,
2007-11-11,0.21,
2007-11-21,0.71,
2007-12-01,1.68,
2007-12-11,0.01,
2007-12-21,0.05,
2008-01-01,0.7,
2008-01-11,0.13,
2008-01-21,3.36,
2008-02-01,2.89,
2008-02-11,3.81,
2008-02-21,8.57,
2008-03-01,10.57,
2008-03-11,12.72,
2008-03-21,16.51,
2008-04-01,13.31,
2008-04-11,16.58,
2008-04-21,30.67,
2008-05-01,33.9,
2008-05-11,35.19,
2008-05-21,45.74,
2008-06-01,51.88,
2008-06-11,38.26,
2008-06-21,50.38,
2008-07-01,43.67,
2008-07-11,36.24,
2008-07-21,52.62,
2008-08-01,41.41,
2008-08-11,32.86,
2008-08-21,30.47,
2008-09-01,24.4,
2008-09-11,17.78,
2008-09-21,11.08,
2008-10-01,10.89,
2008-10-11,7.22,
2008-10-21,3.37,
2008-11-01,1.31,
2008-11-11,2.32,
2008-11-21,0.56,
2008-12-01,0.57,
2008-12-11,0.18,
2008-12-21,0.37,
2009-01-01,0.07,
2009-01-11,0.03,
2009-01-21,0.1,
2009-02-01,1.6,
2009-02-11,2.63,
2009-02-21,2.43,
2009-03-01,5.63,
2009-03-11,9.72,
2009-03-21,13.88,
2009-04-01,26.45,
2009-04-11,31.87,
2009-04-21,42.84,
2009-05-01,34.34,
2009-05-11,35.7,
2009-05-21,38.26,
2009-06-01,38.75,
2009-06-11,41.92,
2009-06-21,25.13,
2009-07-01,40.73,
2009-07-11,38.88,
2009-07-21,48.12,
2009-08-01,40.98,
2009-08-11,40.31,
2009-08-21,38.42,
2009-09-01,28.14,
2009-09-11,19.55,
2009-09-21,16.49,
2009-10-01,12.2,
2009-10-11,4.06,
2009-10-21,2.63,
2009-11-01,1.03,
2009-11-11,1.12,
2009-11-21,4.21,
2009-12-01,0.0,
2009-12-11,0.16,
2009-12-21,0.68,
2010-01-01,0.15,
2010-01-11,0.11,
2010-01-21,1.17,
2010-02-01,1.82,
2010-02-11,2.15,
2010-02-21,5.25,
2010-03-01,9.66,
2010-03-11,10.18,
2010-03-21,17.37,
2010-04-01,20.72,
2010-04-11,23.17,
2010-04-21,35.08,
2010-05-01,21.78,
2010-05-11,23.69,
2010-05-21,32.75,
2010-06-01,37.75,
2010-06-11,41.83,
2010-06-21,46.92,
2010-07-01,53.14,
2010-07-11,49.92,
2010-07-21,37.07,
2010-08-01,27.37,
2010-08-11,27.58,
2010-08-21,28.67,
2010-09-01,20.14,
2010-09-11,17.33,
2010-09-21,11.35,
2010-10-01,13.57,
2010-10-11,5.87,
2010-10-21,8.05,
2010-11-01,3.76,
2010-11-11,2.81,
2010-11-21,0.41,
2010-12-01,0.79,
2010-12-11,0.6,
2010-12-21,0.12,
2011-01-01,0.61,
2011-01-11,0.01,
2011-01-21,0.0,
2011-02-01,4.43,
2011-02-11,4.17,
2011-02-21,4.04,
2011-03-01,12.06,
2011-03-11,9.18,
2011-03-21,20.18,
2011-04-01,26.51,
2011-04-11,24.34,
2011-04-21,36.93,
2011-05-01,36.51,
2011-05-11,37.03,
2011-05-21,55.96,
2011-06-01,53.68,
2011-06-11,42.04,
2011-06-21,44.71,
2011-07-01,38.9,
2011-07-11,44.22,
2011-07-21,28.01,
2011-08-01,31.31,
2011-08-11,31.88,
2011-08-21,39.31,
2011-09-01,24.62,
2011-09-11,21.46,
2011-09-21,16.39,
2011-10-01,14.05,
2011-10-11,7.92,
2011-10-21,4.21,
2011-11-01,2.11,
2011-11-11,0.27,
2011-11-21,0.86,
2011-12-01,1.63,
2011-12-11,1.66,
2011-12-21,0.48,
2012-01-01,2.01,
2012-01-11,1.45,
2012-01-21,1.19,
2012-02-01,1.71,
2012-02-11,3.29,
2012-02-21,4.81,
2012-03-01,8.84,
2012-03-11,14.1,
2012-03-21,20.88,
2012-04-01,20.5,
2012-04-11,21.16,
2012-04-21,41.0,
2012-05-01,34.46,
2012-05-11,41.03,
2012-05-21,56.87,
2012-06-01,32.13,
2012-06-11,40.5,
2012-06-21,46.21,
2012-07-01,39.71,
2012-07-11,34.82,
2012-07-21,46.79,
2012-08-01,39.56,
2012-08-11,37.68,
2012-08-21,34.96,
2012-09-01,25.08,
2012-09-11,20.53,
2012-09-21,18.22,
2012-10-01,12.92,
2012-10-11,7.69,
2012-10-21,2.83,
2012-11-01,3.66,
2012-11-11,0.03,
2012-11-21,0.0,
2012-12-01,0.07,
2012-12-11,0.09,
2012-12-21,1.03,
2013-01-01,1.58,
2013-01-11,0.28,
2013-01-21,1.31,
2013-02-01,2.13,
2013-02-11,2.38,
2013-02-21,2.43,
2013-03-01,6.61,
2013-03-11,7.51,
2013-03-21,10.46,
2013-04-01,12.21,
2013-04-11,24.25,
2013-04-21,25.3,
2013-05-01,23.59,
2013-05-11,38.88,
2013-05-21,25.28,
2013-06-01,24.7,
2013-06-11,48.83,
2013-06-21,31.81,
2013-07-01,44.45,
2013-07-11,39.06,
2013-07-21,46.44,
2013-08-01,40.65,
2013-08-11,31.36,
2013-08-21,29.09,
2013-09-01,20.77,
2013-09-11,14.55,
2013-09-21,12.01,
2013-10-01,10.82,
2013-10-11,8.68,
2013-10-21,11.69,
2013-11-01,7.33,
2013-11-11,0.91,
2013-11-21,1.0,
2013-12-01,1.46,
2013-12-11,1.91,
2013-12-21,4.63,
