Date,BY11
1961-01-01,698.24231423,
1962-01-01,706.840322247,
1963-01-01,734.830743091,
1964-01-01,697.970353165,
1965-01-01,715.931084017,
1966-01-01,728.555045073,
1967-01-01,748.782787366,
1968-01-01,627.616934286,
1969-01-01,653.257797396,
1970-01-01,708.882468182,
1971-01-01,758.121991103,
1972-01-01,654.326941101,
1973-01-01,669.557047494,
1974-01-01,609.164482226,
1975-01-01,682.034157605,
1976-01-01,722.636779955,
1977-01-01,770.164628932,
1978-01-01,721.933558971,
1979-01-01,638.196913769,
1980-01-01,649.082985689,
1981-01-01,676.206469691,
1982-01-01,652.416330015,
1983-01-01,741.431119369,
1984-01-01,764.792580487,
1985-01-01,673.563496888,
1986-01-01,740.589020988,
1987-01-01,692.848926509,
1988-01-01,650.083178286,
1989-01-01,642.285909457,
1990-01-01,649.573674347,
1991-01-01,705.076848925,
1992-01-01,755.900985309,
1993-01-01,779.856676479,
1994-01-01,642.410732758,
1995-01-01,630.306256916,
1996-01-01,716.03531377,
1997-01-01,702.298842089,
1998-01-01,625.182420986,
1999-01-01,706.297260573,
2000-01-01,740.116688697,
2001-01-01,702.107763772,
2002-01-01,646.344445046,
2003-01-01,715.365019521,
2004-01-01,669.956527951,
2005-01-01,686.063208277,
2006-01-01,727.379663887,
2007-01-01,651.263607474,
2008-01-01,634.537342364,
2009-01-01,737.811473064,
2010-01-01,624.001360801,
2011-01-01,630.245967719,
2012-01-01,744.724997505,
2013-01-01,673.856453048,
2014-01-01,716.99059063,
2015-01-01,681.71188862,
2016-01-01,697.994962172,
2017-01-01,680.89680852,
2018-01-01,685.236770175,
2019-01-01,743.85266848,
2020-01-01,705.073407105,
2021-01-01,692.578456898,
2022-01-01,726.848820673,
2023-01-01,739.676824228,
2024-01-01,665.801850885,
2025-01-01,751.04389035,
2026-01-01,667.777856532,
2027-01-01,757.350794196,
2028-01-01,734.710451516,
2029-01-01,761.425793154,
2030-01-01,671.192083606,
2031-01-01,741.913490301,
2032-01-01,668.250303551,
2033-01-01,691.954397753,
2034-01-01,698.704607884,
2035-01-01,647.925157781,
2036-01-01,724.152499674,
2037-01-01,649.005544761,
2038-01-01,682.38832078,
2039-01-01,654.862086592,
2040-01-01,636.098149913,
2041-01-01,711.833196965,
2042-01-01,727.971369935,
2043-01-01,664.181614596,
2044-01-01,727.071334271,
2045-01-01,706.777164869,
2046-01-01,657.98232496,
2047-01-01,716.636599547,
2048-01-01,675.964223,
2049-01-01,659.150191505,
2050-01-01,719.621344973,
2051-01-01,632.158586532,
2052-01-01,634.227865474,
2053-01-01,721.975204981,
2054-01-01,651.856403431,
2055-01-01,635.098989861,
2056-01-01,617.112846909,
2057-01-01,706.055702246,
2058-01-01,690.403743569,
2059-01-01,647.796491112,
2060-01-01,688.677384527,
2061-01-01,699.055730783,
2062-01-01,675.716813578,
2063-01-01,647.700980637,
2064-01-01,629.384308336,
2065-01-01,665.299115859,
2066-01-01,611.263303446,
2067-01-01,767.455974749,
2068-01-01,635.305556362,
2069-01-01,675.208858458,
2070-01-01,626.97434668,
2071-01-01,661.389783122,
2072-01-01,664.433957292,
2073-01-01,622.539849731,
2074-01-01,642.53538397,
2075-01-01,726.147148508,
2076-01-01,762.102340039,
2077-01-01,654.373692477,
2078-01-01,725.624164112,
2079-01-01,643.913430928,
2080-01-01,735.227068548,
2081-01-01,707.937746232,
2082-01-01,717.012216726,
2083-01-01,710.964424488,
2084-01-01,635.945447876,
2085-01-01,613.737512392,
2086-01-01,718.798004508,
2087-01-01,647.057245758,
2088-01-01,679.678576688,
2089-01-01,623.498797864,
2090-01-01,763.067311355,
2091-01-01,660.830143355,
2092-01-01,662.509062659,
2093-01-01,695.660089533,
2094-01-01,742.590955003,
2095-01-01,724.632805515,
2096-01-01,658.539727545,
2097-01-01,757.470167953,
2098-01-01,718.617194283,
