Date,LY11
1961-01-01,17.527,
1962-01-01,17.173,
1963-01-01,17.152,
1964-01-01,16.862,
1965-01-01,17.583,
1966-01-01,17.521,
1967-01-01,17.485,
1968-01-01,17.426,
1969-01-01,16.897,
1970-01-01,17.142,
1971-01-01,16.446,
1972-01-01,17.065,
1973-01-01,17.612,
1974-01-01,17.307,
1975-01-01,17.035,
1976-01-01,17.137,
1977-01-01,16.841,
1978-01-01,17.3,
1979-01-01,17.275,
1980-01-01,17.47,
1981-01-01,17.031,
1982-01-01,17.278,
1983-01-01,17.417,
1984-01-01,16.841,
1985-01-01,17.524,
1986-01-01,17.441,
1987-01-01,17.99,
1988-01-01,17.423,
1989-01-01,17.514,
1990-01-01,17.986,
1991-01-01,17.423,
1992-01-01,17.756,
1993-01-01,18.058,
1994-01-01,17.635,
1995-01-01,17.987,
1996-01-01,17.739,
1997-01-01,17.756,
1998-01-01,17.65,
1999-01-01,17.566,
2000-01-01,17.53,
2001-01-01,17.615,
2002-01-01,17.881,
2003-01-01,18.149,
2004-01-01,17.731,
2005-01-01,17.387,
2006-01-01,17.655,
2007-01-01,18.08,
2008-01-01,18.123,
2009-01-01,17.749,
2010-01-01,18.07,
2011-01-01,18.131,
2012-01-01,17.703,
2013-01-01,18.394,
2014-01-01,17.548,
2015-01-01,17.73,
2016-01-01,18.622,
2017-01-01,18.37,
2018-01-01,18.171,
2019-01-01,18.441,
2020-01-01,17.508,
2021-01-01,17.858,
2022-01-01,18.328,
2023-01-01,18.353,
2024-01-01,18.535,
2025-01-01,18.274,
2026-01-01,17.804,
2027-01-01,18.364,
2028-01-01,18.452,
2029-01-01,18.0,
2030-01-01,18.287,
2031-01-01,18.505,
2032-01-01,18.584,
2033-01-01,18.707,
2034-01-01,18.482,
2035-01-01,18.984,
2036-01-01,18.361,
2037-01-01,18.878,
2038-01-01,18.747,
2039-01-01,18.504,
2040-01-01,18.982,
2041-01-01,18.775,
2042-01-01,18.701,
2043-01-01,18.78,
2044-01-01,18.824,
2045-01-01,18.985,
2046-01-01,19.059,
2047-01-01,18.25,
2048-01-01,19.43,
2049-01-01,19.317,
2050-01-01,18.672,
2051-01-01,18.934,
2052-01-01,19.347,
2053-01-01,19.311,
2054-01-01,19.192,
2055-01-01,19.423,
2056-01-01,19.506,
2057-01-01,19.712,
2058-01-01,19.45,
2059-01-01,19.174,
2060-01-01,19.014,
2061-01-01,19.207,
2062-01-01,19.485,
2063-01-01,19.841,
2064-01-01,19.787,
2065-01-01,19.785,
2066-01-01,20.185,
2067-01-01,19.499,
2068-01-01,19.419,
2069-01-01,19.666,
2070-01-01,20.094,
2071-01-01,20.264,
2072-01-01,19.647,
2073-01-01,19.64,
2074-01-01,19.117,
2075-01-01,19.572,
2076-01-01,19.594,
2077-01-01,19.992,
2078-01-01,19.859,
2079-01-01,20.094,
2080-01-01,20.377,
2081-01-01,20.317,
2082-01-01,20.55,
2083-01-01,19.824,
2084-01-01,20.097,
2085-01-01,19.952,
2086-01-01,20.037,
2087-01-01,20.224,
2088-01-01,20.588,
2089-01-01,20.799,
2090-01-01,20.468,
2091-01-01,20.647,
2092-01-01,20.157,
2093-01-01,20.117,
2094-01-01,20.542,
2095-01-01,20.348,
2096-01-01,20.105,
2097-01-01,20.235,
2098-01-01,20.218,
