Date,BY11
1998-01-01,3.35,
1998-01-11,6.88,
1998-01-21,0.0636364,
1998-02-01,0.04,
1998-02-11,0.0,
1998-02-21,2.9875,
1998-03-01,4.97,
1998-03-11,2.17,
1998-03-21,0.972727,
1998-04-01,5.38,
1998-04-11,3.49,
1998-04-21,1.66,
1998-05-01,1.72,
1998-05-11,0.0,
1998-05-21,3.0,
1998-06-01,9.83,
1998-06-11,4.83,
1998-06-21,3.92,
1998-07-01,5.65,
1998-07-11,1.74,
1998-07-21,3.06364,
1998-08-01,2.01,
1998-08-11,1.06,
1998-08-21,6.53636,
1998-09-01,8.01,
1998-09-11,7.61,
1998-09-21,2.86,
1998-10-01,3.25,
1998-10-11,2.94,
1998-10-21,10.0636,
1998-11-01,8.76,
1998-11-11,2.75,
1998-11-21,1.86,
1998-12-01,1.55,
1998-12-11,3.23,
1998-12-21,0.236364,
1999-01-01,2.96,
1999-01-11,2.03,
1999-01-21,7.06364,
1999-02-01,13.58,
1999-02-11,11.27,
1999-02-21,12.8,
1999-03-01,5.83,
1999-03-11,0.21,
1999-03-21,3.07273,
1999-04-01,4.74,
1999-04-11,8.4,
1999-04-21,3.87,
1999-05-01,3.95,
1999-05-11,13.39,
1999-05-21,4.93636,
1999-06-01,9.93,
1999-06-11,2.13,
1999-06-21,5.4,
1999-07-01,3.46,
1999-07-11,4.98,
1999-07-21,1.11818,
1999-08-01,5.81,
1999-08-11,7.04,
1999-08-21,1.62727,
1999-09-01,0.43,
1999-09-11,5.25,
1999-09-21,5.65,
1999-10-01,3.31,
1999-10-11,0.26,
1999-10-21,1.52727,
1999-11-01,7.33,
1999-11-11,3.84,
1999-11-21,1.05,
1999-12-01,3.0,
1999-12-11,9.09,
1999-12-21,9.12727,
2000-01-01,0.87,
2000-01-11,0.34,
2000-01-21,5.80909,
2000-02-01,4.86,
2000-02-11,9.58,
2000-02-21,1.62222,
2000-03-01,5.15,
2000-03-11,3.7,
2000-03-21,3.48182,
2000-04-01,0.96,
2000-04-11,3.37,
2000-04-21,2.59,
2000-05-01,1.23,
2000-05-11,2.6,
2000-05-21,5.09091,
2000-06-01,3.36,
2000-06-11,3.08,
2000-06-21,4.62,
2000-07-01,9.49,
2000-07-11,6.4,
2000-07-21,6.43636,
2000-08-01,7.07,
2000-08-11,1.55,
2000-08-21,5.39091,
2000-09-01,3.87,
2000-09-11,8.36,
2000-09-21,2.48,
2000-10-01,4.06,
2000-10-11,5.62,
2000-10-21,2.61818,
2000-11-01,3.1,
2000-11-11,6.51,
2000-11-21,2.87,
2000-12-01,0.47,
2000-12-11,2.01,
2000-12-21,0.936364,
2001-01-01,6.14,
2001-01-11,1.13,
2001-01-21,1.66364,
2001-02-01,3.82,
2001-02-11,0.01,
2001-02-21,6.0875,
2001-03-01,6.16,
2001-03-11,7.4,
2001-03-21,6.20909,
2001-04-01,10.13,
2001-04-11,6.79,
2001-04-21,3.93,
2001-05-01,1.73,
2001-05-11,3.66,
2001-05-21,2.33636,
2001-06-01,12.32,
2001-06-11,5.79,
2001-06-21,3.8,
2001-07-01,3.32,
2001-07-11,11.07,
2001-07-21,0.654545,
2001-08-01,5.86,
2001-08-11,4.0,
2001-08-21,3.33636,
2001-09-01,9.05,
2001-09-11,6.51,
2001-09-21,3.8,
2001-10-01,2.61,
2001-10-11,0.97,
2001-10-21,3.09091,
2001-11-01,3.81,
2001-11-11,1.16,
2001-11-21,8.83,
2001-12-01,1.55,
2001-12-11,0.22,
2001-12-21,5.74545,
2002-01-01,0.0,
2002-01-11,0.0,
2002-01-21,2.27273,
2002-02-01,4.88,
2002-02-11,2.4,
2002-02-21,7.1125,
2002-03-01,4.45,
2002-03-11,3.92,
2002-03-21,4.59091,
2002-04-01,1.0,
2002-04-11,3.53,
2002-04-21,3.15,
2002-05-01,12.3,
2002-05-11,3.14,
2002-05-21,7.58182,
2002-06-01,9.51,
2002-06-11,0.01,
2002-06-21,6.26,
2002-07-01,3.98,
2002-07-11,8.66,
2002-07-21,3.84545,
2002-08-01,9.79,
2002-08-11,5.28,
2002-08-21,3.40909,
2002-09-01,5.38,
2002-09-11,1.94,
2002-09-21,9.18,
2002-10-01,3.68,
2002-10-11,6.39,
2002-10-21,2.60909,
2002-11-01,15.62,
2002-11-11,10.79,
2002-11-21,5.86,
2002-12-01,1.38,
2002-12-11,4.91,
2002-12-21,4.34545,
2003-01-01,4.33,
2003-01-11,0.68,
2003-01-21,6.66364,
2003-02-01,6.58,
2003-02-11,0.0,
2003-02-21,0.0,
2003-03-01,1.88,
2003-03-11,0.98,
2003-03-21,1.03636,
2003-04-01,3.98,
2003-04-11,0.1,
2003-04-21,3.81,
2003-05-01,3.15,
2003-05-11,5.18,
2003-05-21,2.0,
2003-06-01,3.41,
2003-06-11,3.27,
2003-06-21,2.8,
2003-07-01,4.04,
