Date,SCY11,SCY12,SCY13,SCY14,SCY15,SCY16,SCY17,SCY18,SCY19,SCY110,SCY111,SCY112,SCY113,SCY114,SCY115,SCY116,SCY117,SCY118,SCY119,SCY120
2010-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2011-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2012-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2013-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2014-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2015-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2016-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2017-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2018-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2019-01-01,1.74005681818,,0,,0.7421875,,0,,28.5475852273,,39.7159090909,,22.5284090909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2020-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2021-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2022-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2023-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2024-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2025-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2026-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2027-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2028-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2029-01-01,1.74715909091,,0,,0.578835227273,,0,,29.3075284091,,39.5738636364,,22.0667613636,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2030-01-01,1.76491477273,,0,,0.575284090909,,0,,29.0021306818,,39.5561079545,,22.3721590909,,0,,0,,0,,0,,0,,0,,0.00355113636364,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2031-01-01,1.76491477273,,0,,0.575284090909,,0,,29.0021306818,,39.5561079545,,22.3721590909,,0,,0,,0,,0,,0,,0,,0.00355113636364,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2032-01-01,1.76491477273,,0,,0.575284090909,,0,,29.0021306818,,39.5561079545,,22.3721590909,,0,,0,,0,,0,,0,,0,,0.00355113636364,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
2033-01-01,1.76491477273,,0,,0.575284090909,,0,,29.0021306818,,39.5561079545,,22.3721590909,,0,,0,,0,,0,,0,,0,,0.00355113636364,,0,,0,,0,,5.60369318182,,0.461647727273,,0.660511363636,
