Date,LY11
1961-01-01,18.207,
1962-01-01,17.768,
1963-01-01,17.509,
1964-01-01,17.389,
1965-01-01,17.995,
1966-01-01,17.972,
1967-01-01,18.014,
1968-01-01,18.501,
1969-01-01,17.731,
1970-01-01,17.752,
1971-01-01,17.278,
1972-01-01,17.958,
1973-01-01,18.287,
1974-01-01,17.911,
1975-01-01,17.71,
1976-01-01,17.749,
1977-01-01,17.606,
1978-01-01,18.004,
1979-01-01,18.023,
1980-01-01,18.063,
1981-01-01,17.636,
1982-01-01,18.092,
1983-01-01,17.897,
1984-01-01,17.346,
1985-01-01,18.071,
1986-01-01,17.979,
1987-01-01,18.481,
1988-01-01,18.054,
1989-01-01,17.919,
1990-01-01,18.401,
1991-01-01,18.057,
1992-01-01,18.143,
1993-01-01,18.453,
1994-01-01,18.512,
1995-01-01,18.653,
1996-01-01,18.527,
1997-01-01,18.36,
1998-01-01,18.336,
1999-01-01,18.239,
2000-01-01,18.265,
2001-01-01,18.365,
2002-01-01,18.61,
2003-01-01,18.813,
2004-01-01,18.298,
2005-01-01,18.284,
2006-01-01,18.371,
2007-01-01,18.516,
2008-01-01,18.781,
2009-01-01,17.944,
2010-01-01,18.799,
2011-01-01,18.9,
2012-01-01,18.433,
2013-01-01,19.088,
2014-01-01,17.995,
2015-01-01,18.531,
2016-01-01,19.554,
2017-01-01,18.858,
2018-01-01,18.735,
2019-01-01,19.067,
2020-01-01,18.192,
2021-01-01,18.541,
2022-01-01,18.76,
2023-01-01,18.908,
2024-01-01,19.081,
2025-01-01,18.958,
2026-01-01,18.532,
2027-01-01,18.995,
2028-01-01,19.272,
2029-01-01,18.98,
2030-01-01,19.273,
2031-01-01,19.145,
2032-01-01,19.014,
2033-01-01,19.349,
2034-01-01,19.387,
2035-01-01,19.747,
2036-01-01,19.311,
2037-01-01,19.316,
2038-01-01,19.666,
2039-01-01,19.486,
2040-01-01,19.728,
2041-01-01,19.532,
2042-01-01,19.506,
2043-01-01,19.408,
2044-01-01,19.375,
2045-01-01,19.866,
2046-01-01,20.091,
2047-01-01,19.108,
2048-01-01,20.199,
2049-01-01,20.211,
2050-01-01,19.626,
2051-01-01,20.029,
2052-01-01,20.378,
2053-01-01,20.068,
2054-01-01,20.188,
2055-01-01,20.382,
2056-01-01,20.639,
2057-01-01,20.421,
2058-01-01,20.178,
2059-01-01,20.149,
2060-01-01,19.852,
2061-01-01,20.214,
2062-01-01,20.412,
2063-01-01,20.685,
2064-01-01,20.816,
2065-01-01,20.692,
2066-01-01,21.236,
2067-01-01,20.31,
2068-01-01,20.376,
2069-01-01,20.598,
2070-01-01,20.914,
2071-01-01,21.089,
2072-01-01,20.56,
2073-01-01,20.895,
2074-01-01,20.11,
2075-01-01,20.475,
2076-01-01,20.401,
2077-01-01,21.01,
2078-01-01,20.654,
2079-01-01,20.809,
2080-01-01,21.229,
2081-01-01,21.178,
2082-01-01,21.468,
2083-01-01,20.827,
2084-01-01,21.229,
2085-01-01,20.884,
2086-01-01,20.92,
2087-01-01,21.25,
2088-01-01,21.48,
2089-01-01,21.825,
2090-01-01,21.501,
2091-01-01,21.659,
2092-01-01,21.371,
2093-01-01,21.374,
2094-01-01,21.576,
2095-01-01,21.353,
2096-01-01,21.002,
2097-01-01,21.103,
2098-01-01,21.362,
