Date,SCY11,SCY12,SCY13,SCY14,SCY15,SCY16,SCY17,SCY18,SCY19,SCY110,SCY111,SCY112,SCY113,SCY114,SCY115,SCY116,SCY117,SCY118,SCY119,SCY120,BY21
1994-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1310.34033665,29.0889715938
1995-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1319.83184088,29.5232574464
1996-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1351.23866861,29.8106349912
1997-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1355.90611935,27.760386441
1998-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1310.50198742,32.6363110179
1999-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1316.42902917,32.1172990553
2000-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1336.95833217,36.7140777704
2001-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1285.15895638,35.6458232013
2002-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1299.06964146,33.5403334575
2003-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1380.12103685,28.5016251835
2004-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1415.26109092,34.0669891262
2005-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1356.09668139,27.7441668693
2006-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1475.41743268,29.5560981358
2007-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1257.25876855,27.3436395253
2008-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1254.06946435,32.3705308876
2009-01-01,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,null,,1392.68092271,30.6244961137
2010-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1295.03514124,33.5088121318
2011-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1252.83155679,28.2327043933
2012-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1441.15251845,46.4761376529
2013-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1265.57523578,23.7500363177
2014-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1343.68272866,30.7230325233
2015-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1350.24421238,36.632635729
2016-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1339.27272599,38.7309550171
2017-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1373.67703388,25.7425913767
2018-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1364.29188186,34.5440108975
2019-01-01,2.55024558683,,0.0119844127731,,0.554840860106,,0,,19.056339848,,43.8612654416,,11.6385501108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0552406526262,,21.871553311,,0.114039177794,,0.285940598509,,1352.0812259,36.7985027222
