Date,BY11
1989-01-01,0.844444444444,0.14024691358
1989-01-11,1.51444444444,0.151358024689
1989-01-21,4.27444444444,0.23950617284
1989-02-01,5.59555555556,0.219753086422
1989-02-11,10.5011111111,1.27679012346
1989-02-21,6.04666666667,0.432592592592
1989-03-01,15.07,1.33333333333
1989-03-11,17.7166666667,1.37185185186
1989-03-21,29.81,2.94888888889
1989-04-01,20.3333333333,1.65481481481
1989-04-11,23.4111111111,2.25901234568
1989-04-21,25.9911111111,2.75901234568
1989-05-01,40.7777777778,2.5575308642
1989-05-11,38.7944444444,3.28938271604
1989-05-21,46.1288888889,3.9187654321
1989-06-01,44.9422222222,4.30024691358
1989-06-11,43.2344444444,2.99604938271
1989-06-21,48.8355555556,4.30395061729
1989-07-01,46.5822222222,4.44024691358
1989-07-11,51.1544444444,4.63604938271
1989-07-21,55.7311111111,4.57679012346
1989-08-01,48.9377777778,4.34419753087
1989-08-11,47.4566666667,3.5562962963
1989-08-21,44.8922222222,4.55802469136
1989-09-01,29.1444444444,2.87604938271
1989-09-11,26.8888888889,2.11209876543
1989-09-21,23.5822222222,2.20024691358
1989-10-01,19.99,2.26444444444
1989-10-11,13.4255555556,0.921728395067
1989-10-21,11.7177777778,0.873086419756
1989-11-01,6.18777777778,0.644197530864
1989-11-11,4.37,0.562222222222
1989-11-21,2.03777777778,0.183209876544
1989-12-01,1.53222222222,0.218024691358
1989-12-11,0.558888888889,0.24962962963
1989-12-21,1.14777777778,0.330370370371
1990-01-01,1.38555555556,0.140740740742
1990-01-11,2.40888888889,0.16962962963
1990-01-21,3.43555555556,0.326172839507
1990-02-01,5.06,0.468888888889
1990-02-11,8.76555555556,1.25382716049
1990-02-21,9.77333333333,0.940740740741
1990-03-01,16.5066666667,1.77407407408
1990-03-11,19.36,1.13777777778
1990-03-21,24.3233333333,2.67037037037
1990-04-01,19.8722222222,1.8024691358
1990-04-11,25.3733333333,3.15037037037
1990-04-21,30.6377777778,2.2975308642
1990-05-01,37.1911111111,2.42567901234
1990-05-11,39.7655555556,2.72172839507
1990-05-21,35.5088888889,3.43851851852
1990-06-01,44.4066666667,4.79407407408
1990-06-11,44.64,3.26222222222
1990-06-21,53.2866666667,4.35407407408
1990-07-01,58.2344444444,5.84938271604
1990-07-11,54.4722222222,3.64913580247
1990-07-21,56.2333333333,3.77703703703
1990-08-01,44.9388888889,3.14765432099
1990-08-11,44.1577777778,3.6975308642
1990-08-21,41.96,3.56222222222
1990-09-01,36.6822222222,3.54913580247
1990-09-11,29.1722222222,2.37135802469
1990-09-21,23.0488888889,2.04987654321
1990-10-01,16.9211111111,1.35234567901
1990-10-11,11.2477777778,1.19086419753
1990-10-21,8.38111111111,0.883456790123
1990-11-01,6.34333333333,0.577037037037
1990-11-11,4.94555555556,0.84049382716
1990-11-21,1.28555555556,0.167407407409
1990-12-01,1.92777777778,0.237037037038
1990-12-11,1.15111111111,0.241234567901
1990-12-21,0.506666666667,0.112592592593
1991-01-01,0.915555555556,0.209382716049
1991-01-11,2.11444444444,0.341728395062
1991-01-21,4.53111111111,0.314567901234
1991-02-01,4.43666666667,0.567407407408
1991-02-11,6.30888888889,0.698765432099
1991-02-21,8.77111111111,0.508148148148
1991-03-01,9.59777777778,0.95925925926
1991-03-11,17.0344444444,1.27382716049
1991-03-21,18.7277777778,1.53308641976
1991-04-01,26.6988888889,2.50543209877
1991-04-11,28.3277777778,3.08419753087
1991-04-21,26.4511111111,2.70567901234
1991-05-01,25.7144444444,2.76938271604
1991-05-11,38.57,4.40222222222
1991-05-21,48.9677777778,3.54641975309
1991-06-01,40.9533333333,3.6037037037
1991-06-11,47.7966666667,3.79407407408
1991-06-21,56.1388888889,4.42765432099
1991-07-01,57.0277777778,3.66864197531
1991-07-11,60.8633333333,5.33259259259
1991-07-21,59.7555555556,5.1750617284
1991-08-01,48.7822222222,3.42024691358
1991-08-11,47.6377777778,3.36864197531
1991-08-21,48.8444444444,3.07827160493
1991-09-01,34.0133333333,2.20814814814
1991-09-11,26.2577777778,1.62641975309
1991-09-21,19.2077777778,1.6175308642
1991-10-01,17.3133333333,1.71037037037
1991-10-11,10.7222222222,1.19135802469
1991-10-21,7.85888888889,0.481234567901
1991-11-01,6.80444444444,0.902716049382
1991-11-11,3.18222222222,0.315802469136
1991-11-21,1.77,0.146666666667
1991-12-01,1.93444444444,0.154814814813
