Date,LY11
1961-01-01,8.37734375,
1962-01-01,7.494317627,
1963-01-01,8.146173096,
1964-01-01,7.995446777,
1965-01-01,8.412072754,
1966-01-01,8.251519775,
1967-01-01,8.172601318,
1968-01-01,7.957086182,
1969-01-01,7.795251465,
1970-01-01,7.887780762,
1971-01-01,7.447961426,
1972-01-01,7.9621521,
1973-01-01,8.648980713,
1974-01-01,7.985070801,
1975-01-01,7.755792236,
1976-01-01,8.337670898,
1977-01-01,7.127770996,
1978-01-01,8.276208496,
1979-01-01,7.987390137,
1980-01-01,8.166223145,
1981-01-01,7.773858643,
1982-01-01,7.905023193,
1983-01-01,8.308526611,
1984-01-01,8.042749023,
1985-01-01,8.303948975,
1986-01-01,8.183770752,
1987-01-01,8.36159668,
1988-01-01,7.958276367,
1989-01-01,8.247216797,
1990-01-01,8.808435059,
1991-01-01,8.433343506,
1992-01-01,8.840844727,
1993-01-01,9.064172363,
1994-01-01,8.845727539,
1995-01-01,8.417962646,
1996-01-01,8.468530273,
1997-01-01,8.423516846,
1998-01-01,8.50914917,
1999-01-01,8.168054199,
2000-01-01,8.379205322,
2001-01-01,8.430627441,
2002-01-01,8.519433594,
2003-01-01,8.784356689,
2004-01-01,8.512567139,
2005-01-01,8.126977539,
2006-01-01,8.469262695,
2007-01-01,8.49855957,
2008-01-01,8.564019775,
2009-01-01,8.454431152,
2010-01-01,8.740808105,
2011-01-01,8.988122559,
2012-01-01,8.476708984,
2013-01-01,9.068780518,
2014-01-01,8.432336426,
2015-01-01,8.661279297,
2016-01-01,9.057733154,
2017-01-01,9.213983154,
2018-01-01,9.022637939,
2019-01-01,9.305108643,
2020-01-01,8.081933594,
2021-01-01,8.301660156,
2022-01-01,8.775079346,
2023-01-01,9.07543335,
2024-01-01,9.286767578,
2025-01-01,9.096185303,
2026-01-01,8.516259766,
2027-01-01,8.973657227,
2028-01-01,9.146173096,
2029-01-01,9.18190918,
2030-01-01,9.233483887,
2031-01-01,9.243676758,
2032-01-01,9.694909668,
2033-01-01,9.396722412,
2034-01-01,9.322015381,
2035-01-01,9.511621094,
2036-01-01,8.999780273,
2037-01-01,9.245233154,
2038-01-01,9.658013916,
2039-01-01,9.366296387,
2040-01-01,9.511865234,
2041-01-01,9.679284668,
2042-01-01,9.23369751,
2043-01-01,9.705773926,
2044-01-01,9.505578613,
2045-01-01,9.660302734,
2046-01-01,9.719934082,
2047-01-01,9.184106445,
2048-01-01,10.083459473,
2049-01-01,10.038232422,
2050-01-01,9.308862305,
2051-01-01,9.616387939,
2052-01-01,10.275689697,
2053-01-01,10.225274658,
2054-01-01,10.201226807,
2055-01-01,9.956079102,
2056-01-01,10.039727783,
2057-01-01,10.460656738,
2058-01-01,10.213525391,
2059-01-01,9.873895264,
2060-01-01,9.689813232,
2061-01-01,10.12355957,
2062-01-01,10.199121094,
2063-01-01,10.745202637,
2064-01-01,10.337518311,
2065-01-01,10.631677246,
2066-01-01,10.689813232,
2067-01-01,10.210595703,
2068-01-01,10.096765137,
2069-01-01,10.394189453,
2070-01-01,10.381280518,
2071-01-01,10.777581787,
2072-01-01,10.516351318,
2073-01-01,10.278863525,
2074-01-01,10.045953369,
2075-01-01,10.609857178,
2076-01-01,10.252252197,
2077-01-01,10.632775879,
2078-01-01,10.565667725,
2079-01-01,10.78258667,
2080-01-01,11.10793457,
2081-01-01,11.084527588,
2082-01-01,11.236322021,
2083-01-01,10.751672363,
2084-01-01,10.563745117,
2085-01-01,10.476678467,
2086-01-01,10.863885498,
2087-01-01,11.155847168,
2088-01-01,11.101678467,
2089-01-01,11.601068115,
2090-01-01,11.218591309,
2091-01-01,11.401239014,
2092-01-01,10.998864746,
2093-01-01,11.06887207,
2094-01-01,11.023461914,
2095-01-01,10.971490479,
2096-01-01,10.984887695,
2097-01-01,10.885919189,
2098-01-01,10.874414062,
