Date,BY11
1961-01-01,688.6046368,126.049362246
1962-01-01,660.8971072,129.919432275
1963-01-01,673.3979776,124.764644552
1964-01-01,666.456904,123.563375888
1965-01-01,653.700592,141.035446571
1966-01-01,647.2136368,133.583025306
1967-01-01,639.8752096,124.968478278
1968-01-01,604.2773728,110.692310948
1969-01-01,613.0475344,108.320711842
1970-01-01,661.9377952,133.002588795
1971-01-01,670.2948352,124.552352099
1972-01-01,652.4517664,122.142076584
1973-01-01,626.6868544,135.803604309
1974-01-01,622.0762912,115.465850072
1975-01-01,651.5151472,113.108729667
1976-01-01,648.9828064,133.437832369
1977-01-01,685.5866416,135.652375009
1978-01-01,675.050464,137.676991252
1979-01-01,627.9735232,114.227785892
1980-01-01,638.5412368,123.49100413
1981-01-01,654.993568,132.986415972
1982-01-01,598.9099456,99.0626816566
1983-01-01,682.7042512,128.849293808
1984-01-01,708.7750624,134.723009642
1985-01-01,669.1784608,129.89157148
1986-01-01,660.386224,144.169411467
1987-01-01,672.0829264,125.141682042
1988-01-01,682.4488096,119.043073831
1989-01-01,617.0999104,118.172728311
1990-01-01,656.0594848,130.841434532
1991-01-01,672.4676656,134.359752426
1992-01-01,675.0788464,144.963196271
1993-01-01,740.5381216,153.292226145
1994-01-01,632.8521424,118.776004691
1995-01-01,649.5599152,120.932495718
1996-01-01,693.073288,136.033120507
1997-01-01,721.1624032,136.068777491
1998-01-01,638.9133616,116.208458318
1999-01-01,710.7460624,117.585095877
2000-01-01,648.7904368,134.695705051
2001-01-01,657.5700592,106.395678796
2002-01-01,676.3497472,127.29646676
2003-01-01,711.2443312,136.161300184
2004-01-01,731.1908512,129.189213603
2005-01-01,687.3053536,130.030848962
2006-01-01,732.6572752,137.014707763
2007-01-01,652.92796,108.624178463
2008-01-01,690.1845904,119.502913775
2009-01-01,729.8505712,131.469390388
2010-01-01,657.0339472,116.878860385
