Date,BY11
1961-01-01,522.384688,
1962-01-01,567.7429168,
1963-01-01,564.4190224,
1964-01-01,538.704568,
1965-01-01,435.0205072,
1966-01-01,516.4937632,
1967-01-01,546.935464,
1968-01-01,544.7184832,
1969-01-01,577.5285376,
1970-01-01,516.9352672,
1971-01-01,533.4254416,
1972-01-01,540.0101584,
1973-01-01,494.081128,
1974-01-01,494.9578288,
1975-01-01,611.7514048,
1976-01-01,629.4399472,
1977-01-01,633.076048,
1978-01-01,618.6861712,
1979-01-01,444.7399024,
1980-01-01,530.6975776,
1981-01-01,588.0394864,
1982-01-01,525.2166208,
1983-01-01,440.05996,
1984-01-01,592.8298048,
1985-01-01,470.9999296,
1986-01-01,442.6206832,
1987-01-01,468.0071632,
1988-01-01,502.753528,
1989-01-01,539.224912,
1990-01-01,464.5413568,
1991-01-01,508.698064,
1992-01-01,535.7149552,
1993-01-01,495.8912944,
1994-01-01,565.1695792,
1995-01-01,541.1769904,
1996-01-01,521.8391152,
1997-01-01,377.4704608,
1998-01-01,459.0162496,
1999-01-01,582.6846736,
2000-01-01,619.515568,
2001-01-01,543.923776,
2002-01-01,529.606432,
2003-01-01,451.7850448,
