Date,BY11
1989-01-01,0.008,0.0128
1989-01-11,0.15,0.032
1989-01-21,2.374,0.1992
1989-02-01,4.016,0.1408
1989-02-11,8.06,0.18
1989-02-21,6.536,0.7128
1989-03-01,14.938,0.3824
1989-03-11,15.374,0.5872
1989-03-21,29.948,0.8672
1989-04-01,19.802,0.6984
1989-04-11,22.958,0.7472
1989-04-21,27.266,1.3504
1989-05-01,45.864,1.6312
1989-05-11,39.962,1.8128
1989-05-21,51.178,1.6024
1989-06-01,42.764,1.7776
1989-06-11,50.96,1.72
1989-06-21,51.104,2.0736
1989-07-01,45.106,1.6024
1989-07-11,54.938,2.5472
1989-07-21,58.738,1.9392
1989-08-01,48.092,1.8568
1989-08-11,43.258,1.3312
1989-08-21,47.592,1.6096
1989-09-01,29.234,1.2696
1989-09-11,24.962,0.9304
1989-09-21,23.336,0.9608
1989-10-01,19.648,0.8704
1989-10-11,13.108,0.6536
1989-10-21,8.884,0.6568
1989-11-01,4.5,0.236
1989-11-11,2.238,0.0816
1989-11-21,0.866,0.1752
1989-12-01,0.53,0.124
1989-12-11,0.082,0.0544
1989-12-21,0.036,0.0128
1990-01-01,0.342,0.0344
1990-01-11,0.694,0.2184
1990-01-21,0.988,0.1384
1990-02-01,3.018,0.0976
1990-02-11,8.37,0.42
1990-02-21,11.424,0.6672
1990-03-01,17.312,0.4336
1990-03-11,21.78,0.584
1990-03-21,23.652,1.1968
1990-04-01,19.938,0.6992
1990-04-11,25.482,1.2208
1990-04-21,33.914,1.3376
1990-05-01,44.03,1.308
1990-05-11,41.102,1.2576
1990-05-21,39.102,1.1056
1990-06-01,43.586,1.8728
1990-06-11,44.45,1.616
1990-06-21,56.494,1.7592
1990-07-01,59.114,2.4616
1990-07-11,59.004,2.2232
1990-07-21,58.564,2.2168
1990-08-01,50.726,1.4888
1990-08-11,42.106,1.6008
1990-08-21,46.0,1.356
1990-09-01,34.544,1.5976
1990-09-11,28.192,1.2496
1990-09-21,23.66,0.9
1990-10-01,14.826,0.6848
1990-10-11,9.724,0.3608
1990-10-21,7.446,0.2568
1990-11-01,5.894,0.2992
1990-11-11,2.652,0.2336
1990-11-21,0.738,0.0624
1990-12-01,1.962,0.1544
1990-12-11,0.698,0.0416
1990-12-21,0.0,0.0
1991-01-01,0.036,0.0072
1991-01-11,1.006,0.2192
1991-01-21,2.352,0.2576
1991-02-01,2.678,0.1464
1991-02-11,6.622,0.2096
1991-02-21,7.462,0.1856
1991-03-01,7.216,0.3888
1991-03-11,18.414,0.3912
1991-03-21,19.154,0.5312
1991-04-01,26.522,0.8568
1991-04-11,29.2,1.244
1991-04-21,28.208,1.3672
1991-05-01,24.634,1.6096
1991-05-11,44.722,2.3808
1991-05-21,56.916,2.5968
1991-06-01,42.87,1.808
1991-06-11,49.3,1.74
1991-06-21,61.214,2.4376
1991-07-01,61.96,2.64
1991-07-11,60.674,2.2536
1991-07-21,60.586,2.2424
1991-08-01,57.072,2.1528
1991-08-11,48.47,1.952
1991-08-21,47.068,1.7352
1991-09-01,37.804,1.1136
1991-09-11,26.136,1.0568
1991-09-21,19.86,0.688
1991-10-01,15.702,0.5256
1991-10-11,10.9,0.444
1991-10-21,7.854,0.3888
1991-11-01,5.19,0.384
1991-11-11,2.636,0.1448
1991-11-21,0.602,0.1056
1991-12-01,0.454,0.1408
1991-12-11,1.108,0.0776
1991-12-21,2.204,0.1328
1992-01-01,0.0,0.0
1992-01-11,0.344,0.1808
1992-01-21,2.744,0.2392
1992-02-01,4.516,0.1624
1992-02-11,0.0,0.0
1992-02-21,9.324,0.1936
1992-03-01,13.5,0.276
1992-03-11,20.812,0.5336
1992-03-21,22.742,0.8688
1992-04-01,18.06,0.412
1992-04-11,34.502,1.5168
1992-04-21,37.196,1.9664
1992-05-01,41.708,1.3264
1992-05-11,46.65,1.472
1992-05-21,46.206,1.5168
1992-06-01,34.126,1.2232
1992-06-11,44.886,1.6128
1992-06-21,44.648,1.3256
1992-07-01,40.658,1.2464
1992-07-11,52.75,2.244
1992-07-21,57.504,1.4432
1992-08-01,50.378,1.3984
1992-08-11,46.172,1.8768
1992-08-21,43.082,1.4328
1992-09-01,35.132,1.0936
1992-09-11,28.504,0.9808
1992-09-21,17.766,0.5232
1992-10-01,9.2,0.348
1992-10-11,9.042,0.2824
1992-10-21,8.536,0.2568
1992-11-01,3.446,0.3632
1992-11-11,3.542,0.1264
1992-11-21,0.51,0.148
1992-12-01,1.128,0.0784
1992-12-11,0.042,0.0384
1992-12-21,0.64,0.24
1993-01-01,0.532,0.1424
1993-01-11,0.018,0.0208
1993-01-21,2.802,0.0536
1993-02-01,4.948,0.2584
1993-02-11,8.532,0.1344
1993-02-21,9.332,0.3336
1993-03-01,10.606,0.2488
1993-03-11,18.708,0.6136
1993-03-21,23.64,0.684
1993-04-01,21.32,0.608
1993-04-11,28.704,1.2936
1993-04-21,29.992,0.9432
1993-05-01,37.108,1.1984
1993-05-11,37.854,1.1128
1993-05-21,56.334,1.7616
1993-06-01,54.94,1.744
1993-06-11,54.752,1.9128
1993-06-21,50.768,1.9832
1993-07-01,53.482,1.7504
1993-07-11,54.64,1.964
1993-07-21,61.882,2.8216
1993-08-01,54.246,1.8904
1993-08-11,51.89,1.76
1993-08-21,44.018,1.4432
1993-09-01,29.808,1.3592
1993-09-11,26.466,0.9008
1993-09-21,16.452,0.5224
1993-10-01,10.232,0.3656
1993-10-11,9.336,0.2888
1993-10-21,7.528,0.3704
1993-11-01,2.302,0.1664
1993-11-11,4.05,0.14
1993-11-21,0.888,0.1704
1993-12-01,0.166,0.0792
1993-12-11,0.64,0.096
1993-12-21,2.65,0.228
1994-01-01,0.802,0.1496
1994-01-11,1.19,0.148
1994-01-21,5.026,0.2928
1994-02-01,3.04,0.248
1994-02-11,6.362,0.2024
1994-02-21,4.948,0.0896
1994-03-01,14.692,0.4704
1994-03-11,21.232,0.5656
1994-03-21,26.83,0.74
1994-04-01,26.64,1.228
1994-04-11,25.428,1.1712
1994-04-21,36.372,1.2416
1994-05-01,40.75,1.784
1994-05-11,32.546,1.1128
1994-05-21,48.454,1.5376
1994-06-01,56.894,2.0096
1994-06-11,45.984,2.7232
1994-06-21,55.926,2.1728
1994-07-01,60.258,2.4032
1994-07-11,52.704,1.5936
1994-07-21,58.056,1.6768
1994-08-01,53.436,1.5504
1994-08-11,52.27,1.652
1994-08-21,44.918,1.6144
1994-09-01,31.018,0.9712
1994-09-11,24.234,0.8992
1994-09-21,15.214,0.6648
1994-10-01,15.534,0.7992
1994-10-11,13.036,0.3728
1994-10-21,7.184,0.2232
1994-11-01,2.032,0.1296
1994-11-11,3.234,0.2352
1994-11-21,0.642,0.3184
