Date,BY11
1961-01-01,775.6755328,61.1669658315
1962-01-01,726.044176,52.370389717
1963-01-01,840.078352,58.9294072421
1964-01-01,802.2572272,58.7247117962
1965-01-01,656.4379168,31.6952485768
1966-01-01,669.4339024,33.0858461469
1967-01-01,799.5167488,59.3723324838
1968-01-01,682.6159504,34.8386484966
1969-01-01,899.1547408,71.0367238494
1970-01-01,776.1832624,47.7848498502
1971-01-01,884.4400432,48.5633846766
1972-01-01,745.6721824,47.8303057636
1973-01-01,723.5149888,44.4679653567
1974-01-01,707.4947008,42.1140297545
1975-01-01,831.6519328,61.8397376091
1976-01-01,844.6321504,49.8648748003
1977-01-01,779.686912,46.5530968506
1978-01-01,833.093128,50.4123983652
1979-01-01,713.6252992,44.3568056316
1980-01-01,670.5471232,47.1947681536
1981-01-01,830.3148064,57.5265332951
1982-01-01,750.9544624,47.9250532817
1983-01-01,765.4294864,42.8443532591
1984-01-01,914.014504,64.0118745286
1985-01-01,695.7664624,50.4983163558
1986-01-01,700.1815024,47.0975279393
1987-01-01,643.8960496,49.7820286466
1988-01-01,731.6449696,45.9220392073
1989-01-01,728.3683792,47.9153375254
1990-01-01,726.9555664,51.584965534
1991-01-01,783.8118208,73.7043651381
1992-01-01,846.7765984,65.198855202
1993-01-01,729.7401952,69.0006544894
1994-01-01,858.432304,57.3121516383
1995-01-01,669.6956512,48.1982800621
1996-01-01,790.7118976,53.7469695432
1997-01-01,698.308264,48.6733935345
1998-01-01,814.376512,65.8789371578
1999-01-01,753.7264768,42.7106886405
2000-01-01,929.7257392,61.9269993004
2001-01-01,756.6088672,32.8168105589
2002-01-01,784.054648,60.2777550639
2003-01-01,717.3181648,45.2361790219
2004-01-01,809.5704256,58.4027176455
2005-01-01,878.599576,61.5764093947
2006-01-01,682.7420944,37.9517168539
2007-01-01,724.6534384,45.9873790062
2008-01-01,684.3157408,46.6779482155
2009-01-01,856.5779872,59.3547059661
2010-01-01,679.2100624,44.4923268776
2011-01-01,727.8448816,48.0341004247
2012-01-01,848.8958176,65.2202248959
2013-01-01,726.974488,53.0865327516
2014-01-01,830.207584,50.7758227672
2015-01-01,779.608072,55.2242169529
2016-01-01,633.3851008,37.5038248353
2017-01-01,824.9978368,62.6663195662
2018-01-01,848.1547216,83.1882168084
2019-01-01,692.4614896,49.7317771981
2020-01-01,734.6062,42.6714528609
2021-01-01,728.0372512,38.1503724409
2022-01-01,662.8712608,51.7548806916
2023-01-01,698.7119248,42.384480354
2024-01-01,741.3959008,53.7799700527
2025-01-01,820.3967344,64.843760092
2026-01-01,842.0619664,61.3264169648
2027-01-01,683.4831904,45.5124612373
2028-01-01,752.2915888,42.7705975245
2029-01-01,822.9606112,61.8227636611
2030-01-01,717.6114496,56.6728603141
2031-01-01,752.0109184,53.0569166762
2032-01-01,757.5391792,52.3115753658
2033-01-01,740.9260144,45.6219725558
2034-01-01,767.8829872,68.5786235569
2035-01-01,713.4644656,58.0846583335
2036-01-01,723.4866064,39.8192384977
2037-01-01,685.315432,54.8024051417
2038-01-01,718.223248,46.6856818125
2039-01-01,745.817248,50.6471263106
2040-01-01,767.3500288,53.4084263587
2041-01-01,635.9174416,47.6904310223
2042-01-01,690.4778752,42.5381911677
2043-01-01,720.162712,55.1174113977
2044-01-01,663.8961808,50.2557594108
2045-01-01,692.19028,40.3694578214
2046-01-01,858.7445104,61.1706330775
2047-01-01,819.4948048,57.1832267702
2048-01-01,625.791232,38.5517975299
2049-01-01,789.8131216,57.7010069054
2050-01-01,905.6858464,54.4959618675
2051-01-01,721.786816,56.4401870356
2052-01-01,801.131392,48.809284793
2053-01-01,848.9494288,52.4646254487
2054-01-01,781.6705264,70.7397080824
2055-01-01,718.7467456,42.4284375177
2056-01-01,784.3952368,40.1145729343
2057-01-01,659.3360752,45.6468828797
2058-01-01,725.839192,57.0523073169
2059-01-01,762.2254288,59.206623242
2060-01-01,862.7148928,62.2078492648
2061-01-01,736.2019216,54.306228334
2062-01-01,681.1968304,54.6078255515
2063-01-01,807.6719584,65.3374226581
2064-01-01,647.2640944,34.1781200775
2065-01-01,755.2402048,60.0827208125
2066-01-01,624.2585824,42.3515440389
2067-01-01,712.9031248,44.8412147292
2068-01-01,794.05156,71.0791313326
2069-01-01,760.2891184,59.8887725112
2070-01-01,657.989488,50.0045971839
2071-01-01,654.4164592,55.4760313298
2072-01-01,776.612152,48.2921104692
2073-01-01,683.076376,39.988956506
2074-01-01,758.273968,47.4985798694
2075-01-01,802.3234528,47.4749254106
2076-01-01,699.6453904,41.9672510496
2077-01-01,694.3536496,56.8763117272
2078-01-01,758.0721376,56.5447617238
2079-01-01,692.58448,57.8150812195
2080-01-01,745.1013808,57.0620945331
2081-01-01,677.7057952,56.0346704568
2082-01-01,688.6077904,61.8796168908
2083-01-01,736.151464,51.1550210649
2084-01-01,686.3056624,31.6655290689
2085-01-01,694.9149904,44.0069997166
2086-01-01,748.8100144,88.2869701973
2087-01-01,786.6532144,83.2165967426
2088-01-01,704.5650064,53.1956865733
2089-01-01,683.1899056,44.6161020258
2090-01-01,771.2447248,71.9976112361
2091-01-01,762.152896,77.9639547178
2092-01-01,811.2954448,53.5264372807
2093-01-01,721.6795936,52.2810706012
2094-01-01,741.827944,50.7962314454
2095-01-01,677.5512688,52.0459884293
2096-01-01,809.66188,53.1322466857
2097-01-01,682.4645776,42.0293573842
2098-01-01,720.1122544,50.7612041791
