Date,LY11
2015-01-01,17.768,
2016-01-01,18.663,
2017-01-01,18.404,
2018-01-01,18.238,
2019-01-01,18.513,
2020-01-01,17.568,
2021-01-01,17.901,
2022-01-01,18.357,
2023-01-01,18.377,
2024-01-01,18.595,
2025-01-01,18.318,
2026-01-01,17.866,
2027-01-01,18.427,
2028-01-01,18.522,
2029-01-01,18.033,
2030-01-01,18.429,
2031-01-01,18.528,
2032-01-01,18.634,
2033-01-01,18.791,
2034-01-01,18.55,
2035-01-01,19.063,
2036-01-01,18.429,
2037-01-01,18.968,
2038-01-01,18.829,
2039-01-01,18.61,
2040-01-01,19.058,
2041-01-01,18.922,
2042-01-01,18.792,
2043-01-01,18.847,
2044-01-01,18.919,
2045-01-01,19.116,
2046-01-01,19.152,
2047-01-01,18.325,
2048-01-01,19.546,
2049-01-01,19.416,
2050-01-01,18.771,
