Date,BY11
1961-01-01,781.1407216,109.025264579
1962-01-01,741.3359824,112.342768575
1963-01-01,762.2222752,108.636340401
1964-01-01,745.0540768,104.957118574
1965-01-01,744.6094192,117.435821769
1966-01-01,733.3258384,118.326237639
1967-01-01,719.1346384,112.841579596
1968-01-01,664.8454144,96.4877712169
1969-01-01,690.3075808,94.8715816157
1970-01-01,745.202296,118.649212985
1971-01-01,752.6857888,114.197369286
1972-01-01,741.212992,105.860099085
1973-01-01,703.5400864,125.483614559
1974-01-01,700.4148688,103.410128175
1975-01-01,728.6648176,103.421002403
1976-01-01,734.6125072,114.959091848
1977-01-01,795.6188992,109.683256666
1978-01-01,769.9517488,117.596455846
1979-01-01,704.9087488,98.7285604789
1980-01-01,719.563528,113.834152767
1981-01-01,755.7952384,114.785172984
1982-01-01,668.1409264,88.6528244176
1983-01-01,770.841064,113.602360038
1984-01-01,791.9323408,119.394329413
1985-01-01,746.6340304,111.879165141
1986-01-01,752.2758208,131.941828822
1987-01-01,749.0370736,118.00616684
1988-01-01,755.6501728,108.525711609
1989-01-01,681.8717008,104.612046092
1990-01-01,737.5264336,114.587032863
1991-01-01,758.49472,115.150431139
1992-01-01,763.8589936,121.915828541
1993-01-01,826.29712,130.959266996
1994-01-01,707.138344,105.008159078
1995-01-01,725.5112176,108.909848436
1996-01-01,774.9848944,120.232298373
1997-01-01,808.9113232,114.03591562
1998-01-01,708.2011072,102.846467277
1999-01-01,772.748992,109.912683532
2000-01-01,745.4924272,118.63201929
2001-01-01,731.515672,100.451871953
2002-01-01,738.2265328,114.810687499
2003-01-01,791.6737456,117.06537035
2004-01-01,824.1905152,109.59659962
2005-01-01,768.2361904,115.946879702
2006-01-01,823.884616,117.341274489
2007-01-01,729.5572864,97.9241416388
2008-01-01,768.286648,107.504008441
2009-01-01,818.7410944,111.219472877
2010-01-01,727.6872016,102.96815287
2011-01-01,696.100744,99.7163853491
2012-01-01,792.5157568,117.48729859
2013-01-01,746.810632,106.733476629
2014-01-01,769.816144,118.430735254
2015-01-01,756.1705168,110.703337994
2016-01-01,768.1668112,110.114529634
2017-01-01,789.8919616,114.129646663
2018-01-01,737.9742448,103.378939597
2019-01-01,789.7595104,123.957156348
2020-01-01,753.7453984,102.739438804
2021-01-01,769.894984,114.311649934
2022-01-01,773.9883568,98.5313188984
2023-01-01,832.4718688,128.749553782
2024-01-01,759.2736592,106.209510269
2025-01-01,806.8141792,137.071064242
2026-01-01,747.8292448,97.7097065465
2027-01-01,794.272312,113.561497338
2028-01-01,779.4093952,118.395961547
2029-01-01,762.9886,113.912998039
2030-01-01,744.2530624,110.85793271
2031-01-01,822.4276528,116.40156202
2032-01-01,719.4310768,102.993244641
2033-01-01,748.3117456,114.509789033
2034-01-01,780.2671744,115.016060702
2035-01-01,742.56904,114.977810098
2036-01-01,788.7125152,111.258275683
2037-01-01,746.0916112,113.042216465
2038-01-01,784.306936,98.9696632324
2039-01-01,782.241328,108.04087742
2040-01-01,731.657584,100.745205229
2041-01-01,781.2542512,111.525082333
2042-01-01,789.541912,120.492729386
2043-01-01,718.491304,101.121232111
2044-01-01,795.15532,121.534617475
2045-01-01,825.1334416,124.828020034
2046-01-01,727.1100928,98.2850590877
2047-01-01,828.457336,103.127143951
2048-01-01,789.5040688,125.054888088
2049-01-01,779.7625984,105.256011908
2050-01-01,766.9179856,106.468454857
2051-01-01,734.3097616,97.7576346329
2052-01-01,721.3673872,104.407517112
2053-01-01,820.3967344,113.926609247
2054-01-01,756.3534256,108.0595258
2055-01-01,723.6758224,91.9898034417
2056-01-01,685.1167552,88.3215509467
2057-01-01,770.777992,109.157506304
2058-01-01,742.5248896,108.516569462
2059-01-01,775.949896,115.475920996
2060-01-01,747.1701424,100.393531981
2061-01-01,835.4835568,118.521051377
2062-01-01,800.1979264,126.239219309
2063-01-01,721.7521264,98.4808993059
2064-01-01,750.3237424,105.226293777
2065-01-01,824.6698624,115.209477278
2066-01-01,730.7241184,105.99309655
2067-01-01,834.2158096,113.067884184
2068-01-01,727.5326752,94.1700399587
2069-01-01,789.888808,110.231154971
2070-01-01,727.8480352,99.0476604943
2071-01-01,750.0241504,99.0396245189
2072-01-01,758.2392784,95.357010731
2073-01-01,734.401216,109.393156635
2074-01-01,727.321384,98.7594568399
2075-01-01,718.3399312,100.876395773
2076-01-01,862.4342224,113.514534395
2077-01-01,757.217512,101.507086835
2078-01-01,789.9140368,101.614060983
2079-01-01,790.251472,125.326897995
2080-01-01,830.0845936,113.41240695
2081-01-01,772.7206096,102.06080041
2082-01-01,849.87028,120.297458154
2083-01-01,792.23824,112.510261224
2084-01-01,758.02168,101.636239353
2085-01-01,736.0127056,93.167511105
2086-01-01,792.5472928,109.881402164
2087-01-01,811.6833376,122.199492417
2088-01-01,758.6524,100.059284661
2089-01-01,735.4040608,112.305699011
2090-01-01,868.8486448,127.181920013
2091-01-01,817.2115984,117.599572024
2092-01-01,764.5590928,95.6877849917
2093-01-01,815.701024,120.89277894
2094-01-01,818.0409952,130.720400468
2095-01-01,832.5538624,118.191698302
2096-01-01,739.0275472,97.2123998231
2097-01-01,829.52956,118.641611923
2098-01-01,785.2719376,106.889974807
